Gene_ID	perf_avg	expression	std	std/exp	miss_ratio
ADAP1	0.15958300089841498	-0.05580484482931532	0.021320836780093416	-0.38206067672628286	0.1557377049180328
ADAR	0.1391991067908968	0.009194269425226212	0.029083050745512623	3.163171471320798	0.0
ADARB1	0.1261225900104516	0.060820406448901486	0.02420631041831823	0.39799652504222016	0.13934426229508196
ADCK1	0.22410251689530164	0.011182912150578548	0.03554891800686894	3.1788605265069365	0.4918032786885246
ADCK5	0.12957006903755763	-0.007688294297281026	0.027487563479426158	-3.575248607372791	0.12295081967213115
ADCY7	0.16693259382074482	-0.11833688171374829	0.03223162564165886	-0.2723717675747595	0.4672131147540984
ADD1	0.16489440889103452	0.025086229554913443	0.02098725033827333	0.836604412485842	0.0
ADD2	0.16179060587270724	-0.023374232608696976	0.026867049248907614	-1.1494302165415708	0.0
ADD3	0.16028105870137843	-0.011451334859931805	0.020215423046300265	-1.7653333252033336	0.0
ADGRE5	0.16280579192542555	-0.009911622871544028	0.039772979747390136	-4.01276160956216	0.0
ADGRG1	0.11345044769926323	-0.09609846011115981	0.018709627169537592	-0.19469226819967392	0.01639344262295082
ADGRG2	0.1524964875069097	-0.18699831563800587	0.029947183303224104	-0.16014680774556445	0.13114754098360656
ADGRL2	0.1812207674990794	-0.06915683254820176	0.029563501072869054	-0.4274848917099193	0.07377049180327869
ADH1B	0.12336459970531366	-0.5366063656839246	0.015209142195489588	-0.02834320121436684	0.0
ADH5	0.1242090525376874	0.014873313111971312	0.02333917754190971	1.5691982926873467	0.0
ADI1	0.1497445833787026	-0.025269604770857917	0.020766895323471833	-0.8218132223192182	0.0
ADIRF	0.15233106607473992	-0.4246981576218696	0.024087004045344626	-0.05671558402848197	0.0
ADK	0.13635106152169252	0.0033190447774517177	0.0225671462233575	6.799289475294156	0.0
ADNP	0.11475298893406691	0.0003517074734079525	0.020526297612736277	58.36184660462821	0.0
ADO	0.15584455283537885	0.010282376142500597	0.019936965833802937	1.9389453913669428	0.03278688524590164
ADPGK	0.10012515364300076	0.03021196134039277	0.02355801655602337	0.7797579339718931	0.0
ADPRH	0.10523469820744798	0.006232025112424678	0.018034740561380887	2.8938812402128073	0.0
ADPRHL2	0.13143565745266347	-0.0747164870350168	0.022924754767426284	-0.3068232417924349	0.0
ADRM1	0.17796890698827736	0.08590483208479309	0.030171135405265472	0.35121581258065665	0.0
ADSL	0.16678070159318353	0.03280564659897172	0.02065583097476236	0.6296425498715764	0.0
ADSS	0.1667499570508527	0.009954123778250138	0.013596152033572877	1.3658813509312198	0.0
ADSSL1	0.198529105649987	-0.06424497190217049	0.02858961529191097	-0.4450093827645535	0.13114754098360656
AEBP1	0.06955041367488991	-0.0630232780065739	0.011874418316268096	-0.18841321321035517	0.0
AES	0.16254064909139684	0.055490441313394034	0.050980190340172135	0.9187202179966582	0.5327868852459017
AFAP1	0.1155692854676679	0.045924409096299995	0.021670979465365725	0.4718836865145794	0.27049180327868855
AFAP1L2	0.1852971991329579	-0.1052250909528875	0.023738176207635898	-0.2255942569654248	0.0
AFDN	0.13993083126907646	-0.019260246300643626	0.02994609189435103	-1.5548135484305987	0.0
AFF4	0.17559902643335204	0.030681825764583146	0.028764093141301388	0.9374961373551816	0.040983606557377046
AFG3L2	0.17630189004028368	0.0017534081971620507	0.02501749228744043	14.267922511102704	0.0
AFM	0.09364656257747458	0.06010436903809352	0.010517817063966756	0.1749925543233084	0.0
AFTPH	0.16354939627798576	-0.031077256011971224	0.021667191442673265	-0.6972041365018481	0.04918032786885246
AGAP1	0.10284897144596812	-0.019775854621405915	0.01626910139011031	-0.8226750095796214	0.18032786885245902
AGAP3	0.14258859741310154	-0.01106255741214695	0.02124055787336489	-1.9200404646074205	0.05737704918032787
AGFG1	0.1370181094163546	0.036109814750933986	0.019540494266512706	0.5411408062127289	0.0
AGFG2	0.16374536401616796	0.03573777821894126	0.02722826747499499	0.7618903253634226	0.2540983606557377
AGK	0.130887243098013	0.009141500091546967	0.020145114903585806	2.2036990320892462	0.0
AGL	0.15236934834658164	-0.00421863097597926	0.023957764038551058	-5.679037624993924	0.0
AGO1	0.1226529894230187	-0.0036074905115113303	0.03523116766146208	-9.766115128796903	0.01639344262295082
AGO2	0.12759309105686284	0.015612688506728676	0.025278687097810153	1.619111729982679	0.0
AGO3	0.1456505966743661	0.0251818530206927	0.01926861173964538	0.7651784689479274	0.0
AGPAT1	0.1895889686403911	-0.08078173199022474	0.016178847266730804	-0.20027853907228155	0.06557377049180328
AGPAT2	0.1302086820201443	0.05285853067412341	0.025666981272990216	0.4855787882419391	0.30327868852459017
AGPAT3	0.09641996865831975	0.01440606448780574	0.013186275192078614	0.9153280691781134	0.0
AGPAT4	0.16925601973648996	0.04129247903232751	0.024390249412722675	0.5906705042733755	0.2459016393442623
AGPAT5	0.143866527068575	-0.005194970055256962	0.03476565207939512	-6.692175644826788	0.0
AGPS	0.16711364349018176	0.03725379736498885	0.025934581869073138	0.6961594173872455	0.0
AGR2	0.18107057939612345	-0.5574980609154254	0.0356493423485022	-0.06394523110979994	0.040983606557377046
AGR3	0.1354105625560821	-0.5610150334831769	0.02898126703784112	-0.05165862821519234	0.10655737704918032
AGRN	0.11441704666244261	-0.023533043190103683	0.025661840531117468	-1.0904599258080232	0.0
AGT	0.11662727163698625	0.0034084499625747595	0.030215807519155688	8.864970250679733	0.0
AGTRAP	0.19394960794295008	0.07767837523763482	0.02587817737264318	0.3331451938004146	0.0
AHCTF1	0.13441017300175911	0.03180882133579098	0.009858445865429591	0.30992804673139407	0.0
AHCY	0.1393546869294539	0.01881015859135025	0.024987619731962545	1.3284109015143002	0.0
AHCYL1	0.14884319267993446	-0.04415089446537207	0.02107798199380275	-0.4774078135684068	0.0
AHCYL2	0.20048538854657144	0.0024653723361083174	0.03656581673937305	14.83176240920005	0.21311475409836064
AHDC1	0.15089146362986042	-0.03359274738189169	0.017570470941722552	-0.5230435826512358	0.08196721311475409
AHNAK	0.11695991616893542	0.024384501765531898	0.011307961597515891	0.4637356016640035	0.0
AHNAK2	0.1726274810566461	-0.20756347992927013	0.018576702656193676	-0.08949889769878555	0.0
AHR	0.15933076186138778	0.018228075805352253	0.028756798457697193	1.5776102077243623	0.02459016393442623
AHSA1	0.1405740184897187	-0.008149351254739262	0.027144885514861845	-3.3309259432247096	0.0
AHSG	0.09792915663480399	-0.028072730026465112	0.016805169531754014	-0.5986296849615699	0.0
AHSP	0.12268953806953117	-0.17435438204319492	0.03463146627850735	-0.19862687632323273	0.5163934426229508
AIDA	0.13491617865392436	0.03878918189107747	0.024880645069733094	0.6414325813728053	0.0
AIF1	0.1010537421385086	0.05066962442500213	0.019802458032681484	0.3908151729443306	0.0
AIF1L	0.1430856665224084	-0.2217601359185098	0.021572379675094146	-0.09727798725295402	0.0
AIFM1	0.1549667423499859	-0.034317895418780484	0.02493708673579187	-0.7266496511946662	0.0
AIFM2	0.1284640604228106	0.029635971244760494	0.019883320422651517	0.670918467913104	0.02459016393442623
AIMP1	0.14010551133906893	0.03611802625465804	0.023522751382638544	0.6512745524017908	0.0
AIMP2	0.1317581268225952	0.03778786567040459	0.029505671904547247	0.7808239862474173	0.0
AIP	0.17182758555942165	0.03910350103707442	0.022688739742463618	0.5802227202355155	0.0
AJUBA	0.2172626857623313	-0.07452566932325486	0.07816000412180078	-1.0487662148028756	0.7459016393442623
AK1	0.1525440175772694	-0.055715169921995183	0.020241442155896912	-0.3633021703826127	0.0
AK2	0.1475267199223405	-0.03206440490729026	0.013495693015021511	-0.4208932944192296	0.0
AK3	0.14327712077955718	0.007205159964404103	0.026618166175546198	3.6943199466838808	0.0
AK4	0.15006576214808579	-0.054464185469329664	0.01881940031499105	-0.3455371663565737	0.0
AK6	0.15736606715375615	0.018404056499112156	0.01728330579192046	0.9391030609341063	0.16393442622950818
AKAP1	0.15138764425225423	4.226841581123985e-05	0.01684928412651234	398.62587237139473	0.0
AKAP10	0.1647273411537516	-0.01606060571776133	0.02252831751605737	-1.402706592264041	0.26229508196721313
AKAP11	0.13157463164598876	0.048839171168296926	0.03187388261061701	0.6526294744188322	0.19672131147540983
AKAP12	0.14641799363734856	-0.053501192336708824	0.035340725413986224	-0.660559585131673	0.0
AKAP13	0.17017096236553714	0.02677738782736179	0.03697668206606456	1.380892053566214	0.0
AKAP17A	0.15160709470859185	0.017928434161785255	0.03312923667013497	1.84786001784531	0.0
AKAP8	0.13508003260053156	-0.0035958286404672098	0.028459796942287896	-7.9146699656383195	0.0
AKAP8L	0.15219493615223667	0.026836611502990926	0.03818743041432269	1.4229602127700332	0.0
AKAP9	0.13633632523606667	0.019165226558831627	0.014884919991466083	0.7766628766831293	0.0
AKR1A1	0.15579938670205365	0.03572014440028802	0.021737837937354842	0.6085596321715756	0.0
AKR1B1	0.1375970488035863	-0.003958310170013858	0.032020477732300816	-8.089431185780146	0.0
AKR1C2	0.15774536374402517	0.007698685216242189	0.04110866437421205	5.339699340802199	0.28688524590163933
AKR1C3	0.17913164323683867	-0.1805175570057665	0.028598852527539707	-0.15842698628270346	0.02459016393442623
AKR7A2	0.11058087434601334	-0.001505677198688695	0.021775840216954816	-14.46248919484173	0.0
AKT1	0.19425954507479806	0.04672491409124124	0.025503119915390296	0.5458141638439299	0.0
AKT1S1	0.12554283329565372	0.013542439084504847	0.03567385847140813	2.63422698443044	0.0
AKT2	0.12992104648875985	0.05646753326786372	0.015450757475631882	0.27362196613651396	0.0
AKTIP	0.14421764074748925	0.051681791717273246	0.02728515772321081	0.5279452746622073	0.06557377049180328
ALAD	0.11357754739796175	0.011918064335437763	0.02905932805579662	2.438259035856198	0.0
ALB	0.07358721493651232	0.01923045949592212	0.009923083316708223	0.5160086434134579	0.0
ALCAM	0.16951651280944346	-0.22921435479981137	0.027788608368791292	-0.12123415391265958	0.0
ALDH16A1	0.18042307194614138	-0.00037800074426463573	0.02390536965944423	-63.241594155984636	0.0
ALDH18A1	0.16293942578033557	0.02324939501265279	0.027591972605274764	1.186782391122808	0.0
ALDH1A1	0.14865390139885232	-0.17344523160469427	0.029029411579443387	-0.1673693263912002	0.0
ALDH1A2	0.16199400568244118	-0.40327374438194186	0.034971331478261904	-0.08671859243368059	0.040983606557377046
ALDH1A3	0.1281610386763007	-0.17187865917529954	0.018262658315834443	-0.10625320446099305	0.0
ALDH1B1	0.18038967729510066	0.01879260526226181	0.022853307005047747	1.2160797657438374	0.0
ALDH1L1	0.26036668699148685	0.12249049841665034	0.05607400483843125	0.45778248568877583	0.5327868852459017
ALDH1L2	0.15303067287482908	-0.0088696022199068	0.020679296306837097	-2.331479562908109	0.0
ALDH2	0.1828673528549492	0.03041608042001803	0.02325711812321863	0.7646323195513449	0.0
ALDH3A2	0.16209166792797386	0.015842004978521736	0.02095605465279442	1.3228158103223808	0.0
ALDH3B1	0.17473161846012839	0.07753885857210174	0.05153261412324034	0.6646037235036321	0.5737704918032787
ALDH4A1	0.1760621140302779	0.020054166066157054	0.024832676228732243	1.238280173147628	0.0
ALDH5A1	0.18175769409906958	-0.04636642633798693	0.015933054671300816	-0.3436334419037862	0.0
ALDH6A1	0.13670248124017617	-0.060627459169940716	0.022463700812093652	-0.3705202414821175	0.0
ALDH7A1	0.16993258335974795	0.001463629801866892	0.021409766104404857	14.627856085668814	0.0
ALDH9A1	0.12551180864575465	0.012490298296895078	0.01397434577697581	1.1188160158232285	0.0
ALDOA	0.13043924523813755	-0.05283954151805499	0.013936047787182286	-0.26374278403646656	0.0
ALDOC	0.14652335167419123	-0.1675521305858008	0.023949699267743388	-0.14293879274473997	0.0
ALG1	0.11392755450272571	-0.005207580815540904	0.028370779933761463	-5.447976889594297	0.0
ALG10	0.1348835673254542	0.09185596363586761	0.01932375438830906	0.2103701667636045	0.01639344262295082
ALG11	0.18030010427579476	0.056889641180137666	0.017397014258317897	0.3058028473625152	0.01639344262295082
ALG12	0.19343652597912595	0.05818124617024618	0.03226857728997198	0.554621624905554	0.4426229508196721
ALG13	0.11715367780312398	-0.05226345782582384	0.030174124845118167	-0.5773465074905332	0.27049180327868855
ALG2	0.10957119474357235	0.04641439978326347	0.017834729099704728	0.3842499134532757	0.0
ALG3	0.1520426588145412	0.046219566363953454	0.028919350927581255	0.6256949859688731	0.1721311475409836
ALG5	0.10441265429648583	0.10982162407070932	0.009877538067035561	0.08994164993112694	0.0
ALG6	0.14933365730282375	0.0012083262322226355	0.032068044811015294	26.539227532972006	0.0
ALG8	0.17388065984808926	0.010031850483063534	0.015627697026778044	1.5578080089173785	0.11475409836065574
ALG9	0.15043069392296404	0.07145661487706874	0.02490526975328089	0.3485369380585265	0.09836065573770492
ALKBH4	0.2252972100854814	-0.01214816546270001	0.034584228150914574	-2.846868381658345	0.3442622950819672
ALKBH5	0.1619467138993283	0.04151778225301173	0.03564144237422903	0.8584620960008906	0.0
ALKBH7	0.13578149268324285	-0.07443065891858106	0.03476517829501347	-0.467081425854939	0.06557377049180328
ALOX5	0.1060334201228724	-0.012326301919506887	0.024480860352539758	-1.9860669089889624	0.0
ALPL	0.15505243237170693	-0.3792849629388496	0.02334497564487448	-0.06154996355243929	0.0
ALS2	0.1407614749168311	0.14367148359563983	0.04674491674442062	0.3253597413665132	0.45081967213114754
ALYREF	0.10056365265657172	0.03761032470308648	0.012498146078798464	0.3323062530691953	0.0
AMACR	0.2089806708575626	0.13174890819934168	0.06997175334647944	0.5310993032337635	0.6475409836065574
AMBP	0.08818682932742823	0.011171037226915101	0.013052960939478608	1.1684645458014649	0.0
AMDHD2	0.10503977516765817	-0.03582367939123182	0.03442776049191812	-0.961033625718095	0.06557377049180328
AMPD2	0.15260115896586973	-0.0005671271147837728	0.03287208419942362	-57.96246263407222	0.0
AMPD3	0.12954095697698648	0.021750682968635606	0.01632940031497662	0.7507534516743012	0.0
AMT	0.2427084971489748	0.23423613884515718	0.06017986289719386	0.256919633297815	0.5409836065573771
AMY1A	0.16553197055488172	-0.6646293557726776	0.035050676176722285	-0.052737177303842454	0.02459016393442623
AMZ2	0.23505273550711103	0.0625276922512681	0.06413968564537303	1.0257804715969225	0.6147540983606558
ANAPC1	0.1556902807590481	0.06084997362064834	0.035408219651989196	0.5818937551679407	0.0
ANAPC2	0.1673817387060642	-0.006875709903411051	0.018711277510400297	-2.7213593611792146	0.02459016393442623
ANAPC4	0.15082377262257923	0.12061324495421628	0.022418069403661867	0.18586739302281077	0.040983606557377046
ANAPC5	0.1673491592468257	0.0315135832398284	0.03195802002000115	1.014103022712157	0.02459016393442623
ANAPC7	0.13658460133460948	0.08017806749972353	0.014523271424728854	0.18113770857321962	0.0
ANG	0.08411200804362966	-0.0459524370157727	0.014332643571211045	-0.3119017075479917	0.0
ANGEL2	0.2106652998894562	0.16615526509494014	0.04044350499468048	0.24340790507945265	0.5409836065573771
ANGPTL2	0.08145212678714861	-0.09811152041848546	0.016695739797668124	-0.1701710433846506	0.02459016393442623
ANK1	0.09213704354948053	-0.2851054084753608	0.018029816150237375	-0.06323912354610957	0.0
ANK2	0.13359965951897768	0.0404138204245314	0.01354212325185733	0.3350864409650613	0.12295081967213115
ANK3	0.13952312301054526	-0.06378625367862807	0.025851156857851772	-0.40527786736146476	0.0
ANKFY1	0.14143949043836618	0.022700504484869828	0.019969988641794882	0.8797156316550203	0.0
ANKHD1	0.15370570326191318	0.032885342799739904	0.023829587864807517	0.7246264090942056	0.02459016393442623
ANKIB1	0.17613045660060567	-0.0001256648469257573	0.032061583374927	-255.13565773783145	0.14754098360655737
ANKLE2	0.17730424621334345	0.03613606871574106	0.03445404745299572	0.9534531197630627	0.0
ANKMY2	0.13719505882920852	0.05475413067711105	0.030447140451007913	0.5560702009964661	0.01639344262295082
ANKRD13A	0.1545789911339403	-0.03764087996907815	0.015449468733007484	-0.4104438776590549	0.02459016393442623
ANKRD17	0.1768386736341953	-0.021020382324431715	0.012166046667929996	-0.5787738053550795	0.0
ANKRD28	0.16962156760362312	-0.022354872511359876	0.02688703149385307	-1.2027369639522716	0.0
ANKRD44	0.09242698328253654	0.020889337595294256	0.016664459087625382	0.7977495222911897	0.0
ANKRD52	0.24073025165857267	0.07777988046621066	0.038292482390728896	0.49231860683257306	0.5327868852459017
ANKRD54	0.19442131456720008	-0.052186407662619734	0.044063990187221555	-0.8443576049934525	0.3524590163934426
