Gene_ID	TCGA-13-1487	TCGA-29-1693	TCGA-29-1770	TCGA-61-2008	TCGA-13-2060	TCGA-24-1103	TCGA-25-1329	TCGA-25-1323	TCGA-61-1907	TCGA-61-1910	TCGA-36-1569	TCGA-24-1436	TCGA-61-1915	TCGA-13-1507	TCGA-24-2290	TCGA-61-2087	TCGA-24-2030	TCGA-61-1914	TCGA-24-2261	TCGA-13-1404	TCGA-13-1482	TCGA-29-1690	TCGA-36-2530	TCGA-24-1553	TCGA-09-1664
ABCB10	4.6045784691728	4.6954596503538	5.0920541617568	5.1661365840458	4.8035333177573	4.0016847464528	4.874573374734	4.9303155278078	4.9442963230895	4.9829065139071	5.3543578908948	4.7754083441588	5.2066800064658	4.9187782301355	5.5466039441548	5.1005896977398	4.2110341837448	4.9049289267902	4.964756370038	4.6975145740328	4.7812478620178	5.3311346193148	5.0088602896368	5.1195314078088	4.9918799274828
ABCB6	4.0526021221108	5.0304933215898	4.89476092765002	5.0171665253828	4.9603914609164	4.8007048915842	4.7977169831852	5.5382341652908	4.9461081184781	4.3389173439588	5.1082105475588	4.9603914609164	4.4886047862858	4.3736098264758	4.6753392922228	4.4507946777178	4.8383522143075	5.6917248275458	4.6288616228528	5.0096116684428	4.3981074014468	4.7982524595258	4.9603914609164	5.0648765788488	4.9273695693846005
ABCB7	5.3078032508078	5.0153834721778	4.6163086375998	4.8522817339925	5.1775790256538	4.9633986009572	5.3382818607108	4.9908696962338	4.8517845859974	4.89509153925306	5.2176113742498	4.7722158067228	5.3879173698668	4.7554297890578	5.1708859670388	5.0969049621658	4.9335304688737	5.3800101175978	5.3108458216088	4.9467018265154	4.6323850755258	4.3407173244698	4.9130062794323	4.2977200000258	4.9317234402019
ABCB8	4.3200740286298	5.6711969957938	5.1188280595648	4.6082159289568	5.0098240611958	4.5178539263558	5.1519397480908005	4.9613515940007	4.5455623336738	5.3104381366778	4.9666935770685	5.1184687965508004	5.0352797622938	4.9731494843989	4.7409953289948	5.0817775138818	4.8248608023305	5.4977673723778	4.90829653656	4.8080731401601	4.6743457082528	4.3778455457248	4.5561491804478	3.6188463553068	5.0283750795798
ABCC1	5.1782742468218	4.961952024453	4.6213454645628005	4.7750260105088	4.4719738528408	5.1635437194348	4.6395670797808	4.7495501924608	4.4327088184818	4.7778277111238	4.7208178417748	4.7095354971308	4.7181175409638	5.1013302002898	4.6911909338798	4.6193936623898	4.8544010767302	4.4157019631328	4.3713853365278	4.7059734631748	4.8175394209259	4.4955336566868	4.3969500146478	4.5542275291628	4.7876975575578005
ABCC3		4.6814655796438			4.3892594734268		4.7431554788958	4.1214115812368	4.4752393279288		4.9161399481373	4.89374397220215		5.1389530168128	5.2237404839428		5.2976688444078			4.8586335811268		5.9986245908668	4.7315535957608		4.6769164366368
ABCC4	4.7109790960518	5.3507235722648	4.8319730369704	5.5385769523548	3.9076930579568	5.9283071592968	5.0454273553708004	4.8085806789928	4.8462300344019	5.1372436814518	5.0965813943498	4.8178030514136	4.8429107095675	4.6826566532228	4.9282420138719	4.5722803851398	4.2259663742777995	4.2043826027478	6.1744022508668	5.3913625517828	4.6451933556978	5.0325915227758	4.3137292134818	5.0105907528778	5.4405916418458
ABCD1	4.7904290628197	4.7054519069248	5.5011284124308	4.8258019449849	4.6842544122898	4.3232888817328	4.8185343563338	4.8049863710581	5.0342428210388	4.9184048393137	5.2292281266038	4.8592269057345	4.6903410125698	4.8419929135121	4.6693781751098005	4.7722094064578	4.6980991830218	5.2473818824998	4.9704198407248	5.0987340939048	4.7879466910518		4.7090231039608	4.7704809699828	4.8719276551854
ABCD3	5.0604597870148	4.9543759965462	4.3970504345358	4.9034276239991	4.8247681778588	4.7273908053328	5.0669885321668	4.8608151597557	4.8310094012462	4.7542871992628	4.3388514065468	4.9251775265722	5.0145296717058	5.2299633969408	5.0428053508208	5.0991771875068	5.9315210316268	5.2479750721718	4.9057758324095	4.5978569241178	4.4484979873808	4.2556931554808	4.7415763637578	4.2419548560978	4.7089864008088
ABCD4	4.9276905104259				5.0779521938618						5.1802628564478		4.797327861356		5.1132736033018			5.9665273064768005			5.0695722513558		4.7120225406738	4.5749083900718	
ABCE1	4.9591198430066	4.9325424607679	5.2192937723308	5.0340758545148	5.2762571996368	4.7784418869308	4.7267393661648	4.8427531479738	4.8226956472155	5.0013935097778	4.8122342966569	5.0020822410998	5.0310703951708	4.8016780177656	5.0809110424808	5.2715112509208	5.0255459370918	4.7623728088498	5.6501075979578	4.8057201309521	4.8735873020685	4.6643608652118	4.8670565518631	4.7282399690998	4.6996197669888
ABCF1	4.9450178732614	4.7429733234168	4.7048489127828	4.9870979842489	5.5250555941868	4.2563598236228	4.4066415677318	5.2346868480098	5.2213691114338	4.5155994693678	4.6357943217288	4.7920238287165	4.9074418843177	5.0759964533638	5.0082957699198	4.9589154882704	5.3665528474818	5.0961646293478005	4.9540860794648	5.0092855007978	4.8857111315625	4.9134237024695	4.3798270958098	4.8961211242408	4.7043510879738
ABCF2	4.8118721975064	4.827175379712	5.0399086368158	4.6963951773598	5.1281570085268005	4.9979572071558	4.5792725971958	4.9078668595415	4.2740703609568	5.1983856996518	4.5756227853868	5.1114171007428	5.2379494292568	4.8397322395135	5.1306944550428	5.4118402935058	4.7227109944358	5.5385518887928	5.0839035366388	4.8125964863163	4.7049184472638	4.4307449585798	4.4481474455728	4.89650454517297	4.6261180418298
ABCF3	4.8156088652759	5.3479970861388	5.0020411765788	5.1165396348358	4.7697187513018005	4.6510311888088	4.9485587853022	5.1181551018818	4.9001021945519	5.4748316926308	4.6730144666098	5.1245927859678	4.7708078287028	5.0021144492658	4.7600269234758	4.7680600243398	4.6044112377878	5.3479970861388	5.0255854245688	4.9374107562283	4.3600139487378	4.4326797326708	4.7888162792038	4.9263338451645	4.7353162512008
ABHD10	4.4799654847168	5.0563272816688	4.8250914452366	4.7692037137408	4.9849774076833	4.8679990053783	5.0321440334708	5.3084557079638	4.89205728072891	4.9562721311625	5.3423874533078	4.9662519188574	5.2113391130808004	4.9511593839641	4.6844287813258	4.4123069419258	5.0769055578218	4.7360580307338	5.1018651167228	4.6536253926418	4.971451962979	4.7822310736168	4.9305911362707	5.0744709206778005	4.9201502323699
ABHD11	4.9538075601442	5.3071816129648	4.8968578093041	5.3923975259228	5.2137724090068005	4.8515650965745	4.5445461758748	4.3566378309598	4.3223561357638	4.7555411286208	4.6214065801198	5.1804479648418	5.1006735462088	5.5224712500968	4.8304220818642	4.3894787754328	4.9556997931961	5.1950690200288	4.2477014343978	4.8449839963569	4.8667594155263	4.5761276589238005	4.5107816097568	4.6058772182228	5.0180079359468
ABHD12	5.0999441832098	4.84725420153105	4.6402720560168	4.7322396751968	4.8165423286039	5.1479146527268	5.1349944494898	4.7034561718918	5.0680253133548	4.6936704461818	4.5460041379148	4.6532941277798	4.9877331151515	4.9681819867616	5.0659952337708	5.4113594052918	4.915633285192	4.5067193194558	5.0242350141968	5.3808809135358	4.9882714221962	4.6916837688488	4.7436426590048	5.0815196966788	4.6297024224488
ABHD14B	4.6190962715718005	4.7293753945998	4.7132676411608	4.9949080223188	4.7354633884848	5.6532854978198	4.6188109073658	4.4030793865078	5.4145608619458	5.2277862613518	5.6749634219788	4.9138477255981	5.6796652617348	4.88459755912292	4.3679855596568	4.3930165841968005	4.5182623366038	4.7618175358808	5.3331042317078	5.2578932148158	5.0879584437588	5.3259170460858	4.2973906849328	5.2659606538038	5.1968427487788
ABHD16A	4.8391647217324	4.8333226406646	4.7925925110485	5.2629551584408	4.8419376132132	4.6175861545038	4.9609882767038	4.5984683449308	4.9670374763749	5.3620252809428	4.7501843894458	4.6367381296658	5.4391695981338	4.4878534601518	5.0763688988248	4.810483744949	5.1835857656788	4.9606107401235	4.7946614385617	5.0527398221258	4.8519014339428	4.8588406402582	4.7804955007798	5.2369972823958	4.7818048863038
ABHD5	5.2446483353648						5.1490570005118		4.9499799704591															4.8551634449618	
ABI1	4.88510909666657	5.2556412995598	4.7277733831988	4.4036059640778005	5.0837812466158	4.7675643371818	5.0432265245168	4.6378517619948	5.0827652211398	4.9202507677602	4.85143930655	5.0888480546898	4.0433694935268	4.8357650494263	5.1034343686148	4.9857588374123	5.3126469299698	4.98336687351	5.0424970839598	4.9203125262067005	4.7846170623048	4.9030573461727	4.916659548419	5.1504300727528	4.9247104787392
ABI2	4.7887916392258	5.1635183975068	4.1759089981178	4.7147814964758	4.9259501597959	5.1867509878348	4.8260117827331	4.8037118093388	4.8052755859437	5.7738246731898	4.9700582965078	4.6272853588468	4.8557319945729	4.7456442345048		4.4158256791208	4.3580186162548	5.0112648004298	4.7519954691548	5.0589185650737996	4.8582487257467	5.5566652411898	5.2600543291948	4.9730080274097	4.9716335933357
ABI3	4.7093078965908	4.7691908874148	4.918946553221	4.7033419983473	5.2755798326448	4.6127225331878	4.4105251622358	4.4329625653508	5.0312505542478	4.8025231669643	5.1102238199858	4.7152425010038	5.0798651044488	4.7326163618468	5.0457771725338	4.9983920676838	4.8087330043175	4.5308923455448	5.4958079742448	4.5866169119298	4.9777351102645	4.7369386205798	4.9197378197515	5.0908008391268	4.5956097635508
ABI3BP	4.6482469122418	4.2602261059218005					5.0138834210508	5.0473355256298	2.8582786659868002		5.5500426549158		5.4248110242428	4.1112854506078005	3.3223321312868004	4.4838345676168	5.5482510406308005	3.6856020566268	5.8961763093168	4.4673222828358	5.2968410986428	4.1459061175317995		5.1570484834108	
ABLIM1	5.5283545027628005	4.8745027804714	4.8725632568483	4.7774416790188	4.4436445841848	5.3093690292528	4.5586936141558	4.8959854908894	4.4587820978328	4.7334733035788	5.4310387640338	4.9106191248292	4.5338822811468	5.3745010088988	4.7182401646758	4.3985646220568	3.8528459677868003	4.7538197036008	4.4079386098528	4.4280767935768	5.2532688143728	4.8252183201889	4.5852044598098	5.8011275323538	5.1786573171398
ABR	5.0055108147408	4.7089575984278	4.8303322685234	4.9112649497888	5.1759310721248	4.9112649497888	4.9112649497888	4.7328941255698	4.7836138361248	4.6517372337268	5.1022718184208005	5.1150980064948	5.0750202411418	4.7247605539498	4.9866012160431	5.0899066953838	4.8210993277435	4.7381141842908	5.2998365659078	5.0257856361888	4.9112649497888	6.0868129933368	4.6477140070228	5.0958391872078	4.7594687187598
ABRACL	5.1931391778978	3.9225415749607997	4.0926403625668	4.1365273715088	5.3977384220048	4.4394844112758	3.9132667557788	4.6941050932888	5.4424390581928	4.6045537803518	4.4434592551288	5.0553378922808	5.5785552760968	5.3954111444538	5.0688840982788	4.6015835281458	5.9103597226368	4.5570786811238	4.6197842755208	5.6254939959378	4.6794071031308	5.0526029495508	5.1374449810128	3.9908523151398	4.8179656175354
ABRAXAS1	5.3825969864478	5.5763128213038	5.0120519174088	4.857089213066		4.1542161412218	5.3920006817978	4.89217363267561	4.84752499713	5.2890498892858	5.4168910649348		4.3765123940488	5.5906474255948		5.0283058328008	4.9532490293008	4.7812077584258	4.7608422674458	4.5758162383388	5.1298540945128			5.1238273197748	5.2041523738768
ABRAXAS2	5.0433467454138	4.6238556733688	4.7024018466808	4.7706261422158	5.0330452651168	4.6835415070108	4.6666165474218	4.7639897695248	4.4939561915018	4.6014513920438	5.2135289722608	4.89945884579382	4.6495024776718	5.1478753724158	4.866900016085	4.5700132073918	4.9176822696049	5.0178392131358	4.9946238579298	4.9055339836159	5.0488441831068	5.1201579411608	4.9813130059051	5.2654510348738	4.9858685621263
ABT1	4.6844974427088	4.0059221071838	4.7077682281593		5.8107950742688	4.7212552137368	4.88562266599438	5.5065940434878	5.1651626329048	5.8074373791108		4.7008392143978	5.3652964884828	4.88562266599438	5.5398901189828		4.8139796920396		4.7994959712976		4.6601691141168	4.8284644594113	4.3557228811638	4.88398045979977	
ACAA1	4.3712198038137995	4.4499879806798	4.9323026474461	5.0157423403078	4.6735883132338	4.4097586523118	5.0899117392868	4.8211571669426	5.2248804494228	5.1134204219478	4.6835563111878	4.88136300381752	5.3198531024658005	4.7681998638688	5.2008394804748	5.0111845864398	5.3669212307048	5.5819624196918	4.4292874704208	4.5288265196528	4.7049891999058	4.6735883132338	4.4323623001748	4.2420784401118	4.6102005102858
ACAA2	5.1152864401228	4.6013263147188	5.3369443865278	5.1613161187048	5.0427961501868	4.2380992830928	4.6098148222158	4.6330004263528	4.5870949913148	4.3077590771488	5.3136407228198	4.9710470417722	5.0172775004068	5.2246951143658	4.9475821350664	4.8187033073801	4.5736329195548	3.9447296369188	4.8742361422602	5.1151574113838	5.1501580175078	4.2659918036968	4.2507393935408	5.3177337219928	5.0056219125798
ACACA	4.7827605969578	4.88043361274701	5.3710738968018	5.0174600829228	4.8464295562535	5.3499874737638	4.4529031901328	4.88729092761151	4.5899053071608	4.9965765884868	4.6818119511808	4.6850495097928	4.7046926434428	5.0138814542858	5.2050747457018	4.872154827101	4.6248686199578	6.0724107722667995	5.5638000738998	4.6993723534518	4.6040475154268	4.6772835427368	4.9187484427791	4.4793389671638	4.6771921247728
ACAD10	4.7109138086798	4.6494018635138	4.5360694919828	4.2280611083888004	4.9436130249537005	4.6939605645028	4.5168787324478	4.7495377257608	4.6926626752218	4.5231492000718	4.4484908266418	5.3068064353598	5.2598277194638	4.5376773767618	4.89694355949265	5.3525856111038	4.7242709369048	4.8246735897407	4.7853573955658	5.0671865212168	4.6868833673738	5.2110000569228	5.3222766970508	4.2095690246177995	5.0376510317098
ACAD8	4.4744595481578004	4.1402020898888	4.4089792300698	4.9559192871631	4.4712937556118	4.9087075332894	4.4820713059948	4.5163585273708	5.3481428435228	4.6180154861998	5.0546219554698	4.3011759328498	5.0460213586448	5.0858662874828005	4.4692575405228	3.8958463226728	4.9353060606748	5.1247938314428	4.3716718340688	4.9681351321698	4.4920678226598	4.930790783524	6.2960127831968	5.1470944030208	5.0343888285658
ACAD9	4.9498820478481	4.9135249633013	5.0386401879878004	5.2342352152588	5.0476912820948	4.9543489793797	4.7737565395918	5.1226624418238	4.9796369978704	4.7276668769818	4.9571537827478	5.6667690993948	4.8055579914558	4.9919234601078	4.9051494498603	5.1741619087518	5.0348844230798	5.6667690993948	5.0343284697228	4.5275444933318	4.7961344433908	4.796170852228	4.9244546413225	4.5121136771678	4.5894458376118
ACADM	4.7635496059108	4.9092435933376	4.9486991870642	5.3583778232508	4.88030087678553	4.1540312739568	4.9752821920072	4.6517088198438	4.4395399142828005	5.1920286487738	4.7937245503688	4.8501372122126	4.3104559585658	4.6421720182428	5.6710529012538	4.812459333701	5.0052221470018	4.5610862208548	4.976155758853	5.2034291148168	4.9454040529957	4.4059832105418	4.9583200871129	4.8783160658003	4.9954811691198
ACADS	4.7074123499038	4.3092862175788	4.6273311211308	4.1403309590148005	5.1266071613008	4.4772399163678	4.7829371574018	4.5072390778918	5.6415932607038	5.4835427851638	4.972542999448	4.6121910444088	5.5188209203998	4.1324819334048	4.7026670357258	4.6734231619488	3.8062766431468003	4.6190878385358	4.8977695006379	4.3319943145488	4.3300552984168	4.3302552470988	5.3797966995818	4.6103215241728	5.0345158958948
ACADSB	4.9769639655111	4.85738171804	4.3550876207598	5.2854326598128	5.0301523500728	5.911124948846799	4.3923967936788	4.9901855538998	4.7561380052748	5.2013431723198	5.4525409714688	4.6950429924198	4.7036105098938	4.6702916062388	5.2004778313928	4.4518440499948	4.3550876207598	4.9768670279573	4.8020136336225	4.9245651323412	4.3118815258708	5.2081420876308	5.3205253065538	4.9157776133235	4.7964814297535
ACADVL	5.3493176465498	4.9634938348699	5.3352350255428	4.88065647284668	5.3485857772248	4.1871316869327995	4.9928981673578	4.7024973790988	4.89223265309734	5.1367851780978	4.9585048225599	4.9750568749567	4.7586275187938	5.4656204611168	5.0568821785868	5.0911097897338	5.0782748342918005	4.7742977421888	4.4477420913408	4.5621577649488	5.0903355119718	4.9867360993506	4.9045306653113	4.8497967445489	4.9045306653113
ACAP2	4.7929844402332	5.3243414549358	4.5211246126528	5.1259515597788	4.7990268310355	5.3467703024198	4.5905030986288	5.0493008143028	4.5452993506948	4.1933351393608	4.9076070375218	5.0264954622538	4.9184316465463	5.1924573395498	5.5084011891068	5.0863155819678	5.0589583504908004	5.1814600203498	5.1628480570328	5.2359499341108	4.8520594903248	4.8140999206387	5.2823647225398	5.0400869937818005	4.6668821803968
ACAT1	4.9671923895817	4.9163933413437	4.5462954550848	5.1669364022968	4.6429205716678	5.2685936154778	4.6764063743088	4.5817651063148	5.0623421457948	4.5891847083718	4.5029251298958	5.1726288063528	5.0730918208298	4.6306505825428	5.0084911922428	5.961847943096799	4.3449276113758	5.1416524950308	4.3877624768838	4.5908943423558	4.7195548882238	4.7185549178698	5.1976055802598005	4.4689581688578	4.9801732657503
ACAT2	5.2284221038348	4.844590535243	4.9559900726611	4.9953315127578	4.9056599439904	5.0402368152538	4.2832910046448	4.9600461843445	4.9586820368367	4.5630255852998	4.2352724764567995	5.2583878996138	4.4544865860548	5.2034125812098	5.4155568878308	5.1423932185228	4.9082433255184	4.4532950486888	4.9339219224404	4.8385852922441	4.4930422340798	4.4892468621218	5.0928525070208	5.3221399900278	4.8742801890258
ACBD3	4.8147998671299	5.2670281482658	5.1296203290768	4.8335391052933	5.0141184514428	4.7802380504268	4.6700393787068	4.9187318524105	4.876793888851	4.6829708814198	4.9346164899538	4.9878251273271	4.8483779986732	4.9555008122279	4.9490903706555	4.8254916993546	4.9118548863189	4.8552025460637	4.7798076315448	4.7207670131488	4.851579452526	5.0200837495958	5.1320801208828	4.88675825168889	5.0929731579738
ACBD5	4.6312333609418	5.3365394747018	4.6868356636698	4.3473405072328	5.4175741258428	4.6291342213778	4.8268337392555	4.6280496297318	4.7858802238828	4.9709265266674	4.8239703130791	5.3665052367998	4.9401576442054	5.1430326534288	4.3466665502558	5.0398449788418	4.8032357821415	5.0634601099518	5.3076996234388	4.4391410678788	4.5409919026808	4.7710988651568	5.0055429196688	4.0016109694158	4.7812164615688
ACBD6	5.2231224573098	4.8485668655583	4.7263996860538	4.888702403552752	4.8343467495503	4.834280980641	4.5898249421548	4.8422021259828	4.5031093193338	5.3124926246308	5.1897102320548	5.0352510733158	4.7237386425038	4.8122529437106	4.7465320120118	5.1870820417828	5.0752211040938	5.0957477778448	4.6573584488578	4.7806047314968	4.8768333854051	4.9853319484392	4.5605792210198	4.9451909431262004	4.6589685406608
ACBD7	5.787077913762801	5.1180236905108	4.9073293168587	4.5872500148248	5.6182876981138	4.3828394602408	5.2691873005198	4.8184369045206	4.5774767609668	5.3706580872878	3.3587033548268	4.8664386150858	3.9161694931098	3.4729798337168	5.6382523956458	5.5413253642698	5.1536573360598	4.2343896417388	5.7926139762548	5.3019318066518	4.8336342535622	3.5101773883368	5.1908551763988005	3.5572877924968003	5.1471447300958
ACE	4.4647676217178	5.0523891183328	4.88380435789784	5.7734802481218	4.3787675137168005	4.4610568628598	4.6096477202908	5.2912352553278	5.1278230957678	4.5293468708488	4.5452807154008	4.4610568628598	5.1903525346238	4.7834632144648			4.5825701962478	4.5188343764058	4.7881031380768	4.6393500159288	4.9134768901179005	6.0086134147068	5.3055980804748	4.4998768116218	5.1562086693778
ACIN1	4.8657223097731	5.0206860763658	4.8123152080022	4.9825012459552	4.8174507341865	4.6935842029338	4.9179437906832	4.9622226226789	5.0818631421028	5.4210971731568	4.9367525633392	4.8323975352118	4.9179437906832	4.9379686766214	4.9179437906832	5.0561987759888	5.0700346459028	4.8580127890446	5.0206860763658	4.9085962592325	4.8477407626122	4.7762862087208	5.0328589078058	4.8814362842087204	4.9961377233448
ACLY	4.6257919849948	5.0079563421728	5.3276044727708	5.1941787656038	4.88100469174485	4.9503142360941	4.9942139246258	5.1462393212858	4.868854819124	4.7677692209988	5.3653449095018	5.3415405560628	4.5830994067838	5.1734825789548005	4.5788239320198	4.6560674582248	5.2383599970088	4.8765847339786	5.1114844557788	4.8207889706865	4.9037596661109	4.6586191624868	4.7800555768118	4.5946068520288	4.7437087339578
ACO1	5.1228758934278	4.7838803114198	5.0432031427068	4.955944855043	4.9693501934599	4.8746387182002	5.1225135931628	4.9193227865279	4.9782568262508	3.9155901267568	4.6493476577828	4.9493975184551005	4.9103341534586	4.6363723605298	5.1904007916508	5.2564354139888	5.4551269259778	4.9305684126927	4.5891480979548	4.7862518454098	5.0810383039488	5.1611041877428	4.7988030104257	5.5922048507248	4.8454941129706
ACO2	5.0999889979748	4.5899918750788	5.5523264742118	5.2097296932218	4.9063250090491	4.9709946366823	4.7326036804498	4.9095282177856	4.7261889942888	4.8627703678195004	4.8655615540673	5.0236102273883	4.6617633816698	5.1147961446368	4.4359887162098	4.985120487654	4.3580402993898	4.937499942943	4.7978752576999	4.8042562760151	4.7848408704198	5.0414036983528	5.2199397955418	6.0750660629768	4.7074233195818
