Gene_ID	TCGA-13-1487	TCGA-29-1693	TCGA-29-1770	TCGA-61-2008	TCGA-13-2060	TCGA-24-1103	TCGA-25-1329	TCGA-25-1323	TCGA-61-1907	TCGA-61-1910	TCGA-36-1569	TCGA-24-1436	TCGA-61-1915	TCGA-13-1507	TCGA-24-2290	TCGA-61-2087	TCGA-24-2030	TCGA-61-1914	TCGA-24-2261	TCGA-13-1404	TCGA-13-1482	TCGA-29-1690	TCGA-36-2530	TCGA-24-1553	TCGA-09-1664
AARSD1	4.6036326607358	4.8114011947348	5.059564035460336	4.7490385374268	4.6898963198408	4.9262703023655	4.7635830609048	5.04838934426576	4.8690408815313	4.9972785382668	5.1900246676388	4.9736983577315	4.8317125408585	4.7133607213458	4.833012601427752	5.0511795730588	5.045439499278275	4.8564563347334	5.0716207231958	4.8048508109416534	4.5790918899258	5.1164663684838	4.6767612836318	4.6080608831188	4.8481321699547
AASDHPPT	5.1989730701468	5.4021796044138	4.824690423643	5.2817516630048	4.7914048223262	5.2308716300508	4.5673862628158	4.89084173934162	5.083191584807176	4.4668632807458	4.8233378855762	4.923593292095221	5.2409193701008	5.1669347124238	4.5087072989878	4.6901287479168	4.5400846914138	5.1998648764518	4.5532175493388	5.197561062814749	4.6821840943948	4.9038516298658	5.2157592223378	4.834030861299	4.859242185985
AASS	4.2145634912438	4.9942766870678	4.3790785920248	4.6239724340618	5.6618389707488	6.0659625660868	4.7582554604518	4.8422156691397	4.838174559931549	4.923586499431829	5.1808132964738		5.1646905479618	4.954362939022	4.4800098058308	4.8998741480668	4.5515623769708	4.6682254435448	5.0640695611068	4.9912893630388	5.872238838946799		4.873007110936209	4.6249519554328	5.3003272292008
AATF	4.6036894705228	4.1282086939888	4.7389706587438	5.2610728969378	5.1397285803608	4.6455463775208	4.8277934283853	5.3192467199908	5.032133189680454	5.8030528809818	4.6935988113598	4.7419873703058	4.8086814330453	4.5866957383738	5.1167298060568	4.4163179923858	4.9229901767681	4.982651196789344	4.8050167584578	4.8258217277852005	4.89291764716951	4.4694030873978	4.8778815045554	4.806556572212775	5.1416725163148005
ABAT	4.0829063883768	4.373299991011693	4.1268288841608	4.3966854594708	4.3640875362048	4.1011990158888	4.13548674213002	4.3389065214208	5.3878499730598	4.0357170522288	4.4585118896008	4.4160972963648	5.361215893576613	5.3089801307838	3.4058299694668	3.4385667338368	3.9737312095698	4.2248157412108	4.6098228596238	4.441315844460384	4.5853043508188	3.6715479786068	4.904320154496559	4.4025931198678	4.8252416662842
ABCA1	4.7952000612983	5.0118673818968	5.126538527829867	4.89363487392038	4.8442431811121	4.4592820343648	5.4366763351138	4.6834920981308	4.8357608124027	4.8512979155385	4.7070841059638004	5.5867109830778	5.2659773058338	5.0944921811028	5.2756756661018	4.4845460022098	5.0016995713168	5.168938992257218	4.7597073042648	4.7509470829578	5.7265515255818	4.9265910845398	4.7713415575318	5.0676594985108	4.4741387349838
ABCB10	4.6045784691728	4.6954596503538	5.0920541617568	5.1661365840458	4.8035333177573	4.0016847464528	4.874573374734	4.9303155278078	4.9442963230895	4.9829065139071	5.3543578908948	4.7754083441588	5.142304283860778	4.9187782301355	5.153898383217148	5.1005896977398	4.2110341837448	4.9049289267902	4.964756370038	4.7613924782860515	4.7812478620178	5.201785906992364	5.0088602896368	5.1195314078088	4.9918799274828
ABCB6	4.7261354709804735	5.0304933215898	4.89476092765002	5.0171665253828	4.818651101228854	5.009358255922313	4.7977169831852	5.5382341652908	4.9461081184781	4.89005049021054	5.1082105475588	4.898880982825138	4.894289999248273	4.3736098264758	4.6753392922228	4.4507946777178	4.8383522143075	5.6917248275458	4.6288616228528	5.0096116684428	4.3981074014468	4.7982524595258	5.1011500952176245	5.0648765788488	4.9273695693846005
ABCB7	4.704466566170168	5.0153834721778	5.0402225367879385	5.025906794157878	5.1775790256538	4.9633986009572	5.3382818607108	4.9908696962338	4.8517845859974	4.89509153925306	5.2176113742498	4.7722158067228	5.3879173698668	4.7554297890578	5.1708859670388	5.0969049621658	4.9335304688737	5.3800101175978	5.3108458216088	4.932517560735853	4.6323850755258	4.3407173244698	4.9130062794323	4.821501925269418	4.9317234402019
ABCB8	4.3200740286298	4.9241424659505055	5.1188280595648	4.6082159289568	5.0098240611958	4.5178539263558	5.1519397480908005	4.9613515940007	4.5455623336738	5.3104381366778	4.9666935770685	5.010112931234953	5.0352797622938	4.9731494843989	4.7409953289948	5.0817775138818	4.8248608023305	5.4977673723778	4.90829653656	4.8080731401601	4.6743457082528	4.3778455457248	4.5561491804478	3.6188463553068	5.0283750795798
ABCC1	5.1782742468218	4.961952024453	4.6213454645628005	4.7750260105088	4.7240507668221525	5.1635437194348	4.6395670797808	4.7495501924608	4.4327088184818	4.7778277111238	4.7208178417748	4.7095354971308	4.7181175409638	5.1013302002898	4.6911909338798	4.6193936623898	4.8544010767302	4.4157019631328	4.3713853365278	4.7059734631748	4.8175394209259	4.954972738302419	4.3969500146478	4.5542275291628	4.7876975575578005
ABCC3		4.6814655796438			4.3892594734268		4.7431554788958	4.1214115812368	4.4752393279288		4.9161399481373	4.864029912810244		5.1389530168128	5.2237404839428		5.2976688444078			4.8586335811268		5.6673669637094495	4.7315535957608		4.6769164366368
ABCC4	4.7109790960518	5.3507235722648	4.8319730369704	5.5385769523548	3.9076930579568	5.9283071592968	5.0454273553708004	4.8085806789928	4.8462300344019	5.1372436814518	5.0965813943498	4.8178030514136	4.8429107095675	4.6826566532228	4.9282420138719	4.5722803851398	4.2259663742777995	4.2043826027478	6.1744022508668	5.3913625517828	4.6451933556978	5.0325915227758	5.393748238352156	5.016071108933531	5.4405916418458
ABCD1	4.7904290628197	4.7054519069248	4.849973572743475	4.8258019449849	4.889994536929448	4.3232888817328	4.8185343563338	4.8049863710581	5.0342428210388	4.9184048393137	5.2292281266038	4.8592269057345	4.719912472098953	4.8419929135121	4.6693781751098005	4.7722094064578	4.6980991830218	5.2473818824998	4.9704198407248	5.0987340939048	4.7879466910518		4.7090231039608	4.91718045538731	4.8719276551854
ABCD3	5.0604597870148	4.828276867117237	4.3970504345358	4.9034276239991	4.8247681778588	5.091808613358755	5.0669885321668	4.8608151597557	4.8310094012462	4.7542871992628	4.3388514065468	4.9251775265722	4.9951953061444145	5.2299633969408	5.0428053508208	5.0991771875068	5.9315210316268	5.149705417205166	4.9057758324095	4.5978569241178	4.755007288731229	4.2556931554808	4.7415763637578	4.2419548560978	4.7089864008088
ABCD4	4.9276905104259				5.0779521938618						5.1802628564478		4.797327861356		5.1132736033018			5.9665273064768005			5.08829992000971		4.7120225406738	4.5749083900718	
ABCE1	4.9591198430066	5.052067555059465	5.2192937723308	4.957221098715191	5.2762571996368	4.807814509728445	4.7267393661648	4.8427531479738	4.8226956472155	5.0013935097778	4.8122342966569	5.0020822410998	5.003932087636382	5.028872547332953	5.0809110424808	5.2715112509208	5.070444868958672	4.7623728088498	5.6501075979578	4.8057201309521	4.8735873020685	4.807193380169325	4.8670565518631	4.7282399690998	4.6996197669888
ABCF1	4.9450178732614	4.7429733234168	4.7048489127828	4.9870979842489	5.039707726570018	4.2563598236228	4.4066415677318	5.2346868480098	5.2213691114338	5.090779197104904	4.6357943217288	4.867290048055183	5.071987659265877	5.0759964533638	5.0082957699198	4.837942370102469	5.3665528474818	4.915024307440576	5.055846401375684	5.0092855007978	4.832377236590908	4.591499254555885	4.3798270958098	4.8961211242408	4.7043510879738
ABCF2	4.925916077736463	4.827175379712	5.0399086368158	4.6963951773598	5.1281570085268005	4.847063964748898	4.5792725971958	4.9078668595415	4.2740703609568	5.1983856996518	4.5756227853868	5.0996679315356745	5.2379494292568	4.8397322395135	5.1306944550428	5.4118402935058	5.018960070780629	5.5385518887928	5.0839035366388	4.8125964863163	4.7049184472638	4.4307449585798	4.4481474455728	4.715664529637542	4.6261180418298
ABCF3	4.8156088652759	4.949285663079859	5.0020411765788	5.1165396348358	5.07130795628519	4.6510311888088	4.9485587853022	5.1181551018818	4.9001021945519	5.4748316926308	4.6730144666098	5.1245927859678	4.7708078287028	5.0021144492658	4.7600269234758	4.7680600243398	4.6044112377878	4.919463178270664	5.0255854245688	4.9374107562283	4.3600139487378	4.642408061821692	4.7888162792038	4.9263338451645	4.7353162512008
ABHD10	4.849444392966058	5.0563272816688	4.8250914452366	4.7692037137408	4.9849774076833	4.839498471780924	5.0321440334708	5.3084557079638	4.89205728072891	4.9562721311625	5.3423874533078	4.9662519188574	5.2113391130808004	4.9511593839641	4.6844287813258	4.4123069419258	5.0769055578218	5.058201036439042	4.720893154009016	4.6536253926418	4.971451962979	4.7822310736168	4.9305911362707	5.0744709206778005	5.062105155178689
ABHD11	4.9538075601442	4.950984688635026	4.8968578093041	5.3923975259228	5.2137724090068005	5.270401736668758	4.5445461758748	4.3566378309598	4.3223561357638	4.7555411286208	4.8029837697552065	5.1804479648418	5.1006735462088	5.5224712500968	4.8304220818642	4.3894787754328	4.9556997931961	5.1950690200288	4.854581414857633	4.8449839963569	4.705209006389178	4.5761276589238005	4.5107816097568	4.6058772182228	5.0180079359468
ABHD12	5.0999441832098	4.778749604314451	4.6402720560168	4.662572034646584	4.8165423286039	5.1479146527268	5.1349944494898	4.7034561718918	5.0680253133548	4.6936704461818	4.5460041379148	4.858795105834036	4.9877331151515	4.9681819867616	5.0659952337708	5.4113594052918	4.915633285192	4.5067193194558	5.0242350141968	5.3808809135358	4.774066385716301	4.6916837688488	4.7436426590048	5.0815196966788	4.6297024224488
ABHD14B	4.83063211910793	4.7293753945998	4.9855732833053255	4.9949080223188	4.473700749180677	5.082944337906349	4.6188109073658	4.4030793865078	5.4145608619458	5.2277862613518	5.6749634219788	4.9138477255981	5.6796652617348	4.88459755912292	4.3679855596568	4.745054117252602	4.5334190720099565	4.7618175358808	5.3331042317078	4.845088554063363	4.938788058821477	5.3259170460858	4.2973906849328	5.2659606538038	5.1968427487788
ABHD16A	4.8391647217324	4.8333226406646	4.7925925110485	5.2629551584408	4.8419376132132	4.6175861545038	4.9609882767038	4.5984683449308	4.9670374763749	5.3620252809428	4.7501843894458	4.6367381296658	5.4391695981338	4.4878534601518	5.0763688988248	4.810483744949	5.1835857656788	4.9606107401235	4.894490945259491	5.0527398221258	4.8519014339428	4.8588406402582	4.7804955007798	5.019772254570977	4.7818048863038
ABHD5	5.046807312526548						5.1490570005118		4.857619391791756															4.8551634449618	
ABI1	4.88510909666657	5.2556412995598	4.822924192475108	4.4036059640778005	5.0837812466158	4.7675643371818	5.0432265245168	4.6378517619948	5.0827652211398	4.9202507677602	4.85143930655	5.0888480546898	4.985774261258204	4.8357650494263	5.038594274154638	4.9857588374123	5.3126469299698	4.98336687351	5.0424970839598	4.9203125262067005	4.7846170623048	4.9030573461727	4.916659548419	5.1504300727528	4.9247104787392
ABI2	4.7887916392258	5.1635183975068	4.1759089981178	4.7147814964758	4.9259501597959	5.1867509878348	4.8260117827331	4.8037118093388	4.8052755859437	5.7738246731898	4.9700582965078	4.6272853588468	4.8557319945729	4.7456442345048		4.4158256791208	4.3580186162548	5.0112648004298	4.7519954691548	5.0589185650737996	4.799204469098392	5.5566652411898	5.2600543291948	4.9730080274097	4.9716335933357
ABI3	4.7093078965908	4.7691908874148	4.968511629163493	4.992362592218582	5.2755798326448	4.6127225331878	4.4105251622358	4.4329625653508	5.06961104345899	4.8025231669643	5.1102238199858	4.7152425010038	5.235449412166752	5.133942637833798	5.0457771725338	4.9983920676838	4.7339978248062256	4.5308923455448	5.240171037065998	5.008322134454977	4.9777351102645	4.7369386205798	4.9197378197515	5.0908008391268	4.5956097635508
ABI3BP	4.6482469122418	4.2602261059218005					4.981257433047666	5.0473355256298	2.8582786659868002		5.5500426549158		5.4248110242428	4.1112854506078005	3.3223321312868004	4.4838345676168	5.5482510406308005	3.6856020566268	5.8961763093168	4.4673222828358	5.2968410986428	5.421254237256906		5.1570484834108	
ABLIM1	5.5283545027628005	4.8745027804714	4.8725632568483	4.8658066617617175	4.4436445841848	5.3093690292528	4.5586936141558	4.8959854908894	4.4587820978328	4.7334733035788	5.4310387640338	4.9106191248292	4.5338822811468	5.3745010088988	4.591579320601916	4.3985646220568	3.8528459677868003	5.039680402518342	4.4079386098528	4.4280767935768	5.2532688143728	4.8252183201889	4.5852044598098	5.8011275323538	5.056024508976956
ABR	5.0055108147408	4.7089575984278	4.8303322685234	4.921247779240568	5.1759310721248	4.6013332819161095	4.913825402740137	4.7328941255698	4.7836138361248	4.6517372337268	5.261499089246038	5.036637473589639	5.0750202411418	4.7247605539498	4.9866012160431	5.0899066953838	4.8210993277435	4.7381141842908	5.2998365659078	5.008560677859183	5.123146947025632	6.0868129933368	4.86363389042811	5.003314361492208	4.7594687187598
ABRACL	4.813912648444014	3.9225415749607997	4.0926403625668	4.1365273715088	5.3977384220048	4.559350889115832	3.9132667557788	4.6941050932888	5.4424390581928	4.6045537803518	4.4434592551288	5.0553378922808	5.5785552760968	5.3954111444538	5.0688840982788	4.6015835281458	5.9103597226368	4.5570786811238	4.6197842755208	4.575373866443778	4.6794071031308	5.0526029495508	5.1374449810128	4.572257842945047	4.8179656175354
ABRAXAS1	5.3825969864478	5.5763128213038	5.0120519174088	4.857089213066		4.1542161412218	4.831559399696639	4.89217363267561	4.84752499713	5.2890498892858	5.4168910649348		4.723773265535895	5.5906474255948		5.0283058328008	4.750671673438065	4.7812077584258	4.75807616350452	4.5758162383388	5.1298540945128			5.1238273197748	5.2041523738768
ABRAXAS2	5.0433467454138	4.6238556733688	4.7024018466808	4.7706261422158	5.0330452651168	4.6835415070108	4.6666165474218	4.903795943768608	4.4939561915018	4.6014513920438	5.194399271752723	4.89945884579382	5.045783983427857	4.834685072200326	4.866900016085	4.5700132073918	4.9176822696049	5.0178392131358	4.957545312090971	4.9055339836159	5.0488441831068	4.8137355634077625	4.9813130059051	5.2654510348738	4.9858685621263
ABT1	4.6844974427088	4.0059221071838	4.6232241677265975		5.8107950742688	4.7212552137368	5.147904707249208	5.5065940434878	5.1651626329048	5.8074373791108		4.7008392143978	5.3652964884828	4.684079668257057	5.5398901189828		4.8139796920396		4.7994959712976		4.6601691141168	4.773998613917514	4.838015879997688	4.88398045979977	
ACAA1	4.3712198038137995	4.4499879806798	4.9323026474461	5.0157423403078	4.936809702748635	4.4097586523118	5.0899117392868	4.8211571669426	5.2248804494228	5.1134204219478	4.6835563111878	4.88136300381752	4.994096950962053	4.911283308711936	5.2008394804748	5.0111845864398	5.3669212307048	5.5819624196918	4.4292874704208	4.5288265196528	4.7049891999058	4.785266602307884	4.4323623001748	4.2420784401118	4.6102005102858
ACAA2	5.1152864401228	4.883361429374839	5.3369443865278	5.1613161187048	5.0427961501868	4.2380992830928	4.6098148222158	4.791357874462471	4.5870949913148	4.3077590771488	5.3136407228198	4.9710470417722	5.0172775004068	5.174700593933901	4.9475821350664	4.8187033073801	4.5736329195548	3.9447296369188	4.8742361422602	5.1151574113838	5.1501580175078	4.2659918036968	4.2507393935408	5.3177337219928	5.0056219125798
ACACA	4.7827605969578	4.88043361274701	5.3710738968018	5.0174600829228	4.8464295562535	5.3499874737638	4.4529031901328	4.88729092761151	4.5899053071608	4.9965765884868	4.6818119511808	4.6850495097928	4.7046926434428	5.0138814542858	5.2050747457018	4.872154827101	5.001409740036761	6.0724107722667995	5.5638000738998	4.6993723534518	4.6040475154268	4.6910533837086135	4.9187484427791	4.6177455252084965	4.6771921247728
ACAD10	4.7109138086798	4.6494018635138	4.5360694919828	4.2280611083888004	4.9436130249537005	4.6939605645028	4.5168787324478	4.7495377257608	4.899893177189465	4.5231492000718	4.4484908266418	5.3068064353598	5.2598277194638	4.5376773767618	4.89694355949265	4.943509809744535	4.7242709369048	4.8246735897407	4.7853573955658	5.0671865212168	4.6868833673738	5.2110000569228	5.3222766970508	4.2095690246177995	5.0376510317098
ACAD8	4.4744595481578004	4.612085933678864	4.4089792300698	4.9559192871631	4.4712937556118	4.9087075332894	4.4820713059948	4.64684475494532	5.3481428435228	4.6180154861998	5.0546219554698	4.3011759328498	5.0460213586448	5.0858662874828005	4.681352199116506	3.8958463226728	4.9353060606748	5.1247938314428	4.635321907245909	4.9681351321698	4.4920678226598	4.930790783524	4.744677312295325	5.1470944030208	5.0343888285658
ACAD9	4.9498820478481	4.9135249633013	5.0386401879878004	5.2342352152588	5.0476912820948	4.9543489793797	4.7737565395918	5.1226624418238	5.035124431056036	4.7276668769818	4.914207556330448	5.111657987719481	4.8055579914558	4.9919234601078	5.118505014376646	5.1741619087518	4.784572873393922	4.811205673761889	5.0343284697228	5.121087400533411	4.7961344433908	4.796170852228	4.9244546413225	4.963078242124091	4.5894458376118
ACADM	4.7635496059108	4.9092435933376	4.9486991870642	5.3583778232508	4.88030087678553	4.1540312739568	4.9752821920072	4.6517088198438	4.4395399142828005	5.1920286487738	4.7937245503688	5.308436205744162	4.3104559585658	4.6421720182428	5.6710529012538	4.812459333701	5.0052221470018	4.5610862208548	4.976155758853	5.2034291148168	4.9454040529957	4.4059832105418	4.9583200871129	4.8783160658003	4.9954811691198
ACADS	4.7447293640583	4.3092862175788	4.6273311211308	4.1403309590148005	5.1266071613008	4.4772399163678	4.537321816732405	4.5072390778918	5.6415932607038	4.816328313098014	4.73585166522228	4.6121910444088	5.5188209203998	4.1324819334048	4.7026670357258	4.6734231619488	3.8062766431468003	4.6190878385358	4.8977695006379	4.3319943145488	4.3300552984168	5.1458947801410435	5.3797966995818	4.6103215241728	5.0345158958948
ACADSB	4.9769639655111	4.85738171804	4.793687669713616	5.2854326598128	5.0301523500728	5.911124948846799	4.3923967936788	4.9901855538998	4.7561380052748	5.136296518660546	4.827838414559279	4.6950429924198	4.7036105098938	4.6702916062388	5.2004778313928	4.4518440499948	4.460750136691272	4.9768670279573	4.8020136336225	4.9245651323412	4.862462576055619	5.2081420876308	5.3205253065538	4.9157776133235	4.7964814297535
ACADVL	5.3493176465498	4.9634938348699	5.3352350255428	4.88065647284668	5.013624352483701	4.1871316869327995	4.9928981673578	4.7024973790988	4.912488947072363	5.1367851780978	4.9585048225599	4.9750568749567	4.7586275187938	5.4656204611168	5.0568821785868	5.0911097897338	5.0782748342918005	4.7742977421888	4.4477420913408	4.5621577649488	4.834235380232482	4.9867360993506	4.7103766334169554	4.8497967445489	4.892700577872967
ACAP2	4.7929844402332	4.8634793378727466	4.5211246126528	5.1259515597788	4.7990268310355	5.3467703024198	4.5905030986288	5.0451631262269725	4.5452993506948	4.1933351393608	4.9076070375218	4.930006794763346	4.9184316465463	5.1924573395498	4.780002279381738	5.0863155819678	5.0589583504908004	5.1814600203498	5.1628480570328	4.94249839946624	4.8520594903248	4.8140999206387	5.2823647225398	5.0400869937818005	4.6668821803968
ACAT1	4.9671923895817	4.9163933413437	4.5462954550848	5.1669364022968	4.83676429048854	4.978660809847791	4.6764063743088	4.5817651063148	5.0623421457948	4.5891847083718	4.827980759114958	5.1726288063528	5.0730918208298	4.804957683944405	5.0084911922428	5.961847943096799	4.3449276113758	5.1416524950308	4.840942283914046	4.5908943423558	4.7195548882238	4.7185549178698	5.1976055802598005	5.0343220692831485	4.9801732657503
ACAT2	5.2284221038348	4.648099895718381	4.9559900726611	4.9953315127578	4.9056599439904	5.0402368152538	4.2832910046448	4.9600461843445	4.9586820368367	4.5630255852998	4.2352724764567995	5.2583878996138	4.4544865860548	5.2034125812098	5.4155568878308	5.1423932185228	5.113929248402438	4.4532950486888	4.9339219224404	4.8385852922441	4.4930422340798	4.4892468621218	5.0928525070208	5.3221399900278	4.8742801890258
ACBD3	4.8147998671299	5.2670281482658	5.1296203290768	4.8335391052933	5.0141184514428	4.7802380504268	4.915056099623832	4.9187318524105	4.876793888851	4.6829708814198	4.901039922998286	5.044561776049234	4.8483779986732	4.9555008122279	4.8957730413030225	4.840637436459948	4.9118548863189	4.8552025460637	4.7798076315448	4.7207670131488	4.851579452526	5.0200837495958	4.776405266898119	4.88675825168889	4.913216121795142
ACBD5	4.6312333609418	5.3365394747018	4.6868356636698	4.3473405072328	5.4175741258428	4.6291342213778	4.8268337392555	4.6280496297318	5.031845642083653	4.9709265266674	4.8239703130791	4.933798007966417	4.9401576442054	4.860546088556395	4.3466665502558	5.0398449788418	4.837630091536291	5.0634601099518	5.3076996234388	4.6342548754016555	4.5409919026808	5.003970731532684	5.0055429196688	4.0016109694158	4.7812164615688
ACBD6	5.2231224573098	4.8485668655583	4.807312059676634	4.888702403552752	5.163471919603483	4.834280980641	4.5898249421548	4.8422021259828	4.5031093193338	5.3124926246308	5.1897102320548	5.0352510733158	4.7237386425038	4.8122529437106	4.7465320120118	5.1870820417828	5.0752211040938	5.0957477778448	4.6573584488578	4.7806047314968	4.8768333854051	4.9853319484392	4.5605792210198	4.9451909431262004	4.6589685406608
ACBD7	5.787077913762801	5.1180236905108	4.9073293168587	4.5872500148248	4.468738486790445	4.675493238500234	4.935399521099899	4.8184369045206	4.5774767609668	5.3706580872878	3.3587033548268	4.8664386150858	3.9161694931098	3.4729798337168	5.6382523956458	5.5413253642698	5.1536573360598	4.2343896417388	5.7926139762548	5.3019318066518	4.8336342535622	3.5101773883368	5.1908551763988005	3.5572877924968003	5.1471447300958
ACE	4.4647676217178	5.0523891183328	4.767126083078593	5.7734802481218	4.651720774837063	5.301753481163431	4.6096477202908	5.2912352553278	5.1278230957678	4.5293468708488	4.5452807154008	4.929173474249089	5.1903525346238	4.7834632144648			4.5825701962478	4.954777346844356	4.824781884249704	4.6393500159288	4.9134768901179005	6.0086134147068	5.3055980804748	4.4998768116218	5.1562086693778
ACIN1	4.8657223097731	4.835180822160229	4.8123152080022	4.9825012459552	4.8174507341865	4.6935842029338	4.908296062138198	4.918428390807284	5.0818631421028	5.4210971731568	4.752947102572851	4.8323975352118	4.961969897243801	4.9379686766214	5.0137430457142065	5.0561987759888	5.0700346459028	4.8580127890446	4.938761571440997	4.9085962592325	4.8477407626122	4.670672620346207	5.0328589078058	4.8814362842087204	4.9961377233448
ACLY	4.6257919849948	5.0079563421728	5.3276044727708	5.1941787656038	4.88100469174485	4.9503142360941	4.9942139246258	5.1462393212858	4.868854819124	4.7677692209988	5.080358697910374	5.3415405560628	4.5830994067838	5.1734825789548005	4.791250955826523	4.6560674582248	5.2383599970088	4.8765847339786	5.1114844557788	4.8207889706865	4.9037596661109	4.6586191624868	4.7800555768118	4.5946068520288	4.7437087339578
ACO1	5.1228758934278	4.7838803114198	5.0432031427068	4.955944855043	4.783137075150034	4.8746387182002	5.1225135931628	4.9193227865279	4.9782568262508	3.9155901267568	4.6493476577828	4.940132539546855	4.670279680990088	4.86103202777584	4.943496678547955	5.2564354139888	5.4551269259778	4.9305684126927	4.5891480979548	5.053413800751025	5.0810383039488	5.1611041877428	4.974545321864394	5.5922048507248	4.8454941129706
ACO2	5.0999889979748	5.173743727042966	5.5523264742118	5.2097296932218	4.9063250090491	4.9709946366823	4.8550593308653625	4.9095282177856	4.7261889942888	4.996711138884997	4.990986427150123	5.06693813821339	4.6617633816698	5.1147961446368	4.4359887162098	4.985120487654	4.3580402993898	4.937499942943	4.7978752576999	4.8042562760151	4.7848408704198	5.0414036983528	5.2199397955418	5.107723856646512	5.050665278355446
