Gene_ID	TCGA-61-1741	TCGA-61-2094	TCGA-23-1121	TCGA-13-2061	TCGA-24-1430	TCGA-36-1577	TCGA-29-1710	TCGA-29-1771	TCGA-36-2544	TCGA-13-2065	TCGA-61-2088	TCGA-30-1887	TCGA-29-1711	TCGA-25-1631	TCGA-25-1313	TCGA-13-1410	TCGA-25-2397	TCGA-29-1785	TCGA-13-1492	TCGA-61-1727	TCGA-24-1565	TCGA-29-1696	TCGA-13-2066	TCGA-13-1488	TCGA-13-1511
AARSD1	4.8331404613827	4.9194310298145	4.9312595881365	4.7768990444278	4.9451593239171	4.8182985215176	5.0711328963068	4.7939177205109	4.9066230869696	4.7301790328748	4.6377372341208	4.7334011352218	4.8381157606669	5.1931858861478	4.8270369037381	4.9928404643898	4.8167680519841	4.9049114557303	4.4874248288098	4.8347386444121	4.975546397575	4.8516294853413005	5.4069109615138	5.0520546566578	4.9625537312564
AASDHPPT	0.0	5.0502841016148	4.88787788305313	0.0	5.3035709075908	5.3876692260508	0.0	5.0200764316618	5.2204774697898	5.0741172049418	4.9933870769458	4.7130526161068	4.8397533189998	5.1964417424528	0.0	4.7087838338328	4.9522468794691	4.7276712329708	4.88543637622092	4.8460704223816	4.9713223980164	4.5489049869158	5.1413791274638	4.9719108056767	4.6358958849148
AASS	4.5922725522778	4.9329761803005	3.9992471310238003		4.8088695367649	0.0	4.4485103442078		4.7400901476968	0.0		4.5414114706258	0.0		0.0	0.0	4.8605206818346		0.0	6.4945278928868	4.89697097653378			4.942379492881	4.7577089739648
AATF	5.1462666470118	0.0	4.7998178163655	4.6874546483348	4.4622987158818	5.0222429486068	4.5936102528858	4.7655860126388	5.2133533368288	4.6818878411668	0.0	0.0	0.0	4.9388193122428	4.5062750017158	4.7025331670628	4.8424711438496	4.6235842060368	5.0130061965468	0.0	4.7528059598208	4.8326442653831	5.5177063877888	4.4372600485718	5.0606860816958
ABAT	4.7512559836958	4.6126321638408	0.0	4.0657456531898	3.9114600634078	4.3212291268048	3.8191393129368	5.2474312222378	5.1851787773008	0.0	4.5931216941168	0.0	3.6929894083568	4.0674436860828	4.8688272242715	0.0	4.6177895162068	4.4152212992958	4.8416315672675	4.2289994162998	4.6057728494328	4.0027428705508	5.0060471379458	4.4061651903198	4.6603250057908
ABCA1	4.3071803793418	4.7112090412818	5.1661186780498	5.7487568460508	0.0	4.1726006663938	5.0270155186258		0.0	4.6951565536358	0.0	5.0621401715388	5.3601526012618	4.8358726409808	4.6672021521248	5.8043945177198	0.0	5.3704346525698	4.9090823818579	5.2923586217968	0.0			4.6412863800128	5.1634726612758
ABCB10	5.0991100709788	5.1264392730288	4.6941571849298	0.0	4.4336943567858	5.7050143256818	0.0	0.0	4.9950424265908	0.0	5.0776863465068	4.4788597101538	4.9473312283269	4.9680738940091	5.2216270273798004	5.0632835963518	0.0	4.6170914954188	4.9552552225588	5.4627007145688005	5.6122903345938	5.0599970974598	5.0034710609918	0.0	4.3851400701128
ABCB6	0.0	4.4095045111838	4.3405171386338	4.7173007294198	4.7254408984778	0.0	0.0	4.7186947153298	0.0	4.890067971118324	5.3628878255878	4.1830567405588	4.3389173439588	4.1334371707408	5.2045777419228	4.5963837442848	5.1359028701058	4.6956681541748	5.2887897486008	5.4263856463618	4.9444989939471	0.0	4.8103209961459	4.8271240505334	0.0
ABCB7	4.7472637154278	5.0321959217958	5.2872720294298	5.1113422295118	0.0	0.0	5.0520500497248	5.4384008475068	4.5360630955588	4.6539012756158	5.0671885527898	5.4003497056908	4.8499924867073	4.2272320661278	0.0	5.1177262023578	5.0065105506328	4.6202721690538	5.2706132020047995	0.0	0.0	4.9012470574944	4.5155159296918	4.88759135784879	4.6702956513658
ABCB8	4.9566257298244	4.9050009495095	5.1184687965508004	4.5361308800478	5.2757401119448	5.0207918484878	4.5584542620768	5.3479201792908	0.0	0.0	0.0	0.0	5.2863088671908	0.0	5.2906988364368	4.8343450398075	0.0	4.6473829094968	0.0	4.4503407127308	5.4761787425078	4.6889418749028	5.3095987022028	0.0	4.1087722074398005
ABCC1	0.0	4.5426326561628	0.0	4.9736959052159	0.0	0.0	4.8181402765123	4.8338730011076	4.5246830087258	4.88690980321623	4.7535275697008	0.0	0.0	4.8056613252151	4.7398199806478	4.7649961768048	4.6058856191828	4.8086837514465	4.8510129390037005	4.5667532252398	4.6292009440518	5.0003311378628	4.0567295141658	4.6879997192588	0.0
ABCC3	0.0	5.0490620058898	0.0	5.1424095612698	5.2352052442638	4.9414944503156	5.8777298981058	0.0	5.3505070539528		0.0	5.1113764610948	4.9350793336705	5.0009089593688			5.2208796207218	0.0	4.4093510712508	4.8359379373872		4.8684141538462	4.3284916599548	0.0	
ABCC4	4.6994009105758	4.4831858267718	4.3046407191378	4.9751954597185	0.0	4.9201329420099	4.1999534912168	5.2195756558078	5.2738793528508	4.4969938094108	4.3557677698758	0.0	4.4777887451828	5.1373078691178	4.6691743768548	4.2065083780208	4.4894176384168	5.7673788777788	0.0	4.3137292134818	5.2588035734638	5.5489100288838	0.0	0.0	4.3536887089718
ABCD1	0.0	0.0	4.8136381852608	0.0	5.0690908763088	5.4661712646518	5.0023636389768	4.2458030743728	0.0	4.870516897661	4.4402665868348	5.1026177353558	4.6208151677998		5.5240450529708	4.8558631480472	4.7129748699058	5.2587725298438	4.9155043652205	6.1214353630068	4.6824392511848	4.9744323954813	4.9286145088027	4.9807341446523	5.4996667398538
ABCD3	0.0	0.0	4.9543759965462	5.0680266704338	4.6707530894388	0.0	5.0018750466728	4.9035358133113	0.0	4.6320010116478	5.0969862233538	4.6589917265568	5.2479750721718	4.9211373899342	0.0	5.1297058883728	5.4247616113648	5.0145296717058	5.6001653174588	4.88371928094209	4.7544800503038	0.0	5.1571086807158	4.5940816709828	5.1834578635068
ABCD4						6.2378169035668													5.0562738771248		5.2237964266758			5.0695722513558	
ABCE1	4.8016780177656	5.1003595973308	4.9325424607679	5.0433486035068	4.9561357826224	4.8531938234332	4.9869836324463	0.0	0.0	4.9087596631578	5.1111448593828	4.9465186884282	0.0	4.6746910761228	4.7120115089378	0.0	4.7756496777168	0.0	4.7765862085908	4.9252443196074	4.9917076009528	4.6409231402618	5.1100208576688	5.0255459370918	0.0
ABCF1	0.0	4.9031255061226	4.9603746763611	5.5076990988748005	4.8781103657776	0.0	5.0961646293478005	0.0	5.2913603711288	5.1658100535868	4.7654999199188	4.8319575830586	0.0	4.7120747178278	5.0840624686468	0.0	5.0942101085158	4.7625987591168	0.0	4.9699564780671	0.0	4.4965525605588	5.0733563712778	5.0007258986118	4.9967286125578
ABCF2	0.0	4.9302131182564	4.9230737079238	5.0877278826548	4.7986485976517	0.0	4.89650454517297	4.7122359691578	4.7144844808478	0.0	4.7664853804368	4.8118721975064	0.0	4.5912867275538	4.9557063911848	4.9499450388056	5.0662154179208	4.8455873514726004	5.4856292858338005	4.5368103220078	4.5771370240668	4.4485165367768005	5.3749147137328	0.0	4.6968862850198
ABCF3	5.3202737805138	5.0377804406638	4.9563892997748	4.7087009583758	4.8550602310381	4.9322119325214	5.3479970861388	4.6446544810148	5.0342746147218	0.0	4.7394101048018005	5.1861880067018	5.1324882165478	4.6814823580778	4.4326797326708	4.9233010630212	0.0	0.0	5.1823329882088	4.7512464546168	4.7143875974248	4.4743784925348	4.6854551210408	4.9215345128599	0.0
ABHD10	0.0	4.8314520503817	4.4935355495168	4.3492260503028	4.5985333071708	4.6122730922418	4.8714607507842	5.6979519121328	4.7869622576938005	0.0	5.1227037930688	5.2394588158448	5.1175941785428	5.0177549721798	4.7683009228348	4.6848803068748	4.843300685366	4.3128471619408	4.2518317952438	4.7031948595588	5.5971040799548	4.9513262047021	4.4788835306838	4.8679990053783	4.5512388081708
ABHD11	0.0	4.6422707196988	4.2477014343978	4.3813001328928	5.2198381967928	3.7986030782168	4.4154778406198	5.7353352560938	4.2147999074458	5.1095380966758	5.3104691940578	4.930988067853	0.0	4.7756258225938	5.3071816129648	5.2444486304638005	4.6762149610908	4.4056345990238	3.9512992211298	4.7578934337008	0.0	5.1437394537878	5.2935323455728	4.5574478436858	4.0675024390638
ABHD12	4.7059077899438	5.0417728527828	5.7008626004518	5.0089946750718	4.8537607465853	4.6951082487228	4.9882714221962	4.5163136747618005	0.0	5.1670030735578	4.5345420029848	5.2319395283908	4.5969070085378	0.0	4.8795029290059	4.6532941277798	5.0135952907908	4.975123854879	5.8514507372068	5.2915562228658	0.0	0.0	4.8656790508541	5.1299074227628	0.0
ABHD14B	4.2499857389268	4.8309519116189	3.9830817611548	0.0	4.7418274324408	4.1164703580048005	4.8269813249954	0.0	4.8378523723424	4.8364882519832	0.0	4.6527658176988	0.0	5.4945294367008	4.8047698362042	4.6470188209528	5.5183295973158	0.0	3.8741631115068	4.4789270430378	5.4236545575118	0.0	4.3930165841968005	4.9968998053458	4.7348271274908
ABHD16A	0.0	4.9168705261785	4.1995928252998	5.3060280258138	4.6457411041358	0.0	4.7636394217758	5.0979276928688	4.7776746743868	5.0324027432058	5.2844124072148	4.6771328172638	4.9552303872355	4.7998874234281	5.1974522425598	4.5476748827598	5.4402421895008	4.9775579016644	4.9668143258455	4.9486272149421	5.2369972823958	5.0117517202198	4.6499331519888	0.0	4.88694744177798
ABHD5					5.6389639600798					0.0														0.0	
ABI1	5.1489336217638	0.0	0.0	5.0972542600378	4.6693989022828	4.2541071637118	5.1517313441548	5.0200452740768	0.0	4.7223914934448	4.9298636927039	5.1923373859808	0.0	4.9150934548151	4.8539655281417	4.4529919952158	0.0	5.0642967660078	5.2674360663448	0.0	4.6077154858908	4.9108129446943	4.88443950135272	4.9025572177882	5.2866876444398
ABI2	5.0547104090608	4.5751273132558	4.8323426305034	4.6149015440548	4.6041463001538	4.3060803354928	4.3762981514208	0.0	0.0	4.9083867923901	5.4848957035238	4.4403188531968	5.1741362020268	4.7626609727708	5.0218516101418	0.0	5.3160267634568	4.7885196250448	5.1110565677548	0.0	4.6572773140508	5.0463201938588	0.0	4.2182987812698	4.7811197642518
ABI3	0.0	5.8872672208898	4.5353148025548	5.0312505542478	5.2102536770828	4.5551150568608	0.0		5.1469713823488	5.0806692845408	5.2534174890448	5.3341300473408	5.1049363973278	4.7464991510058	0.0	5.0781175674138	4.9242422132216	5.6352010235028	4.4908124311998	0.0	5.2284797176898			5.3476603642628	4.8087330043175
ABI3BP	0.0				5.3086290753048	4.5396084103768	0.0		4.3799841313478005	5.7321897222238			4.1517700289828	4.7392213498618	5.1640761531948		3.7331554962968			6.3170559266268	3.9692762355788			6.3944658858168	
ABLIM1	4.9742847912476	4.6022708657508	4.4223493523848	4.8593541034926	0.0	4.2764204265728	5.0426355831828	0.0	4.7538197036008	5.1171903930408	4.5728106045578	0.0	0.0	5.2284080566608	5.2031348353758	5.0907238998908	5.2621743686588	6.1534859592468	4.2410958622828	0.0	0.0	4.8298363078703	4.3960012276248	4.8179165642918	5.0926321157908
ABR	4.7484133481818	5.1726227082058	4.3218633839458	4.899972008333	0.0	5.3976631962298	0.0		4.9619308467145	5.0975093163898	4.4996430902518	0.0	4.8793638465021	4.9406255043497	5.1811949256568	4.937185902717	0.0	0.0	4.7136918323358	5.3570221699778	5.1825555762048			0.0	4.6974267151658005
ABRACL	0.0	5.1665666563098	6.3194111885768	5.7504507774678	4.7559672294488	4.3021112285788	5.0899369230798	4.6431410279168	4.2770179730118	4.9949313559128	5.3870532481378	5.1697168955678	0.0	5.0285217955608	4.6969502085828	4.9781504144391	5.4064967029728	4.4450339153838	0.0	4.7761335962188	5.0879102494668	0.0	4.8608811394759	4.918586683948	5.2893754952618
ABRAXAS1	0.0	4.5541000681728	0.0		4.5154970537768	4.8997359433321	4.6868055082588		0.0	5.1278750894198	4.6280000932948	4.6442841665658	0.0		4.5447007929028	4.3286019755948	5.0473766805568	4.2270178112508		4.6813286391328	5.0837654744058			4.9236734266764	5.0724369293198
ABRAXAS2	0.0	4.9550723598656	4.7519506187408	0.0	4.5286386840558	5.0795345196568	5.1283121413028	4.8951072935182	0.0	4.8367624436575	4.5813364262548	0.0	0.0	4.2445243608148004	0.0	5.0060119433918	0.0	5.1478753724158	4.6370520227258	4.6697951341178	5.0640686500198	5.1155503912298	4.9109662727543	4.8416182350888	5.3144370851298
ABT1			0.0	5.0504529843808	4.6754000074768			4.8616044118914	5.3486727949318	5.2724309390438		0.0	0.0	0.0	4.4916470010838	5.2941881376318	4.6124241445398		0.0	5.4908686263708	3.7224577896568	4.88562266599438	4.6960174715728		4.7076897366158
ACAA1	4.3970153028018	4.8501478150196	4.2227685547808	0.0	4.5708654990188	5.1742369508118	4.7681998638688	5.1384361635348	5.0215645846488	5.2054910874778	4.7972971723435	4.6176371054008	5.4779834206858	4.8328938206539	0.0	4.6654059848528	4.5247028489788	0.0	5.3713556143118	5.0264191529208	4.5819390114328	4.6331593762148	0.0	0.0	5.0050859968638
ACAA2	5.2246987151038	5.1244481239428	4.6394756461058	0.0	5.0650643200928	4.3541615315858	5.0159640351878	5.0283337678828	0.0	5.0723106601938	5.5810659193378	5.3654301385558	4.6277168562128	4.6013263147188	4.5830609980448	4.8413638404545	5.5944264869898	0.0	5.1248790971828	4.6262677622948	5.7931983750668	4.2896174226558	5.0385147617958	5.2670121988018	4.7331364585618
ACACA	0.0	4.7722162397128	5.2415507473948	4.9320010948193	5.1116687150858	5.0500097681868	4.7063045922898	0.0	0.0	4.6835641854258	4.8185713163714	4.9786295702836	4.6052929826568	5.0624051377288	4.7220641897048	5.0195516350138	4.9383178450115	4.79439703008	0.0	5.0471562689778	4.6368407742738	4.3940754381368	5.1692708927378	0.0	6.0096999090868
ACAD10	0.0	4.7842859804888	5.0260308510698	0.0	5.1050897298948	4.9057261093389	4.5930470175148	5.9356181968468	4.8214775752361	0.0	5.2676079650748004	5.0219591918768	4.7416972713958	5.3405052222558	4.8156766989717	4.5326666720428	5.0534239885998	4.0181719866388	4.9464475752257	4.3548339643788	5.2525820746608	0.0	4.7559649035578	4.7947474759527005	4.5307241038568
ACAD8	0.0	4.6559170944028	0.0	4.0990018526338	0.0	5.2968366040648	0.0	5.7570067531178	5.0383648126918	4.7892724488568	5.5773468502308	4.6426022332658	4.2362088934318	5.2819256509338	4.7634125286628	4.4622553471598	5.3826035054688	4.1575315888518	5.1388870953538	3.9744964616178002	5.5781936834508	5.1863092588498	4.5163585273708	4.7516108268148	4.5596225631758
ACAD9	4.8213167662270004	4.8785358040872	4.9521935312256	4.6299775886388	5.4385675383798	0.0	0.0	0.0	4.5469631610158	5.6667690993948	0.0	5.7029239695138	4.4862756415788	4.5388820644008	0.0	5.0682132388918	5.3631497458398	4.5121136771678	4.6564430473358	5.0834999050808	5.4881911802758	4.7274358742248	0.0	4.8586251187446	0.0
ACADM	0.0	5.1100271632608	4.3695393496818	0.0	5.1581628959818	5.2301247314598	5.1207449997138	5.7893636819798004	0.0	0.0	5.2094042931748	5.0500968607498	4.3473359722538	5.0338074843108	4.8501372122126	4.88337847360648	5.2089759840268	4.5907713879758	4.9263612186494	4.9516189448428	5.7140703129378	4.9614611181492	4.8580189468822	5.0916744355708	4.7100256328548
ACADS	4.5535371534618	5.1282990377398	0.0	4.0800020721378	5.0309484182718	4.7787803744808	4.5952510692198	5.8687050096258	4.1255036390378	5.3895104659238005	5.1687228949308	5.4835427851638	4.6850925185828	5.1899241626058	5.0840924385678	4.3665352009788005	0.0	4.5502718513148	0.0	4.7829371574018	0.0	5.0839690278188	3.7820853548668003	5.3060496046068	5.0618708640598005
ACADSB	4.4476595897648	0.0	4.0988470860918	4.3941842906918005	4.4796699623828005	0.0	4.5253030704188	5.7430183966978	4.8434650994916	0.0	4.4614525281238	4.89638753778139	3.9224319181078	5.3337408323868	0.0	0.0	4.6001513134838	4.8769543732421	4.3081955378108	4.8564693242981	5.7514520935848	5.4525409714688	4.1797609143388	4.7752772387768	4.8306741962637
ACADVL	4.9045306653113	5.0903355119718	4.3130756288888	4.89223265309734	5.1500938792248	5.2394752998618	5.2754695627638	0.0	0.0	4.839463733651	5.4677928588198	5.1064710176548	5.1831283376308	4.7520371421528	5.1927962122528	5.0691060598888	5.5496320017798	4.5471483634378	4.4705298482228	5.0529158030678	5.6412302261058	4.8005208135422	4.3289010860078	0.0	5.3485857772248
ACAP2	5.0493008143028	5.1294472039948005	4.8062628785514	4.6356621454638	0.0	0.0	5.1249565064988	4.7847676708678	4.8768897367233	0.0	4.5601774144228	4.8779946518306	4.7642840486528	0.0	0.0	5.2575154646698	4.5153178254368	4.3964497872398	5.2237039253378	4.7192076879708	4.7652681471098	4.7630199858788	4.5191845373098	5.3423429151148	5.3795901564918
ACAT1	4.5699914792378	5.1010306493088	3.9777125785018	4.4206511145118	4.6785318349148	4.5108040928928	0.0	5.5812864512488	4.5654224152418	0.0	5.6450575917178	4.5966030138618	4.5143322520518	5.3187017162308	4.7199713208318	4.89839806230578	5.4560336747577995	4.8261632761616005	4.7225577518348	5.0276796603258	5.7570023642488	4.5414047762538	4.7319249693358	5.1691900150738	4.7967330796276
ACAT2	5.2023489482418	5.3618359922258	5.0575484529598	0.0	5.1818943226228	4.5821518508038	0.0	4.4286294602498	0.0	5.3031229542588	4.2989855172328	4.7058115764468	5.0500052531938	0.0	4.9837519653046	4.7285570895738	5.4804103122168	4.1747182874408	5.5391453085068	5.4851744523208	4.6667859330598	4.4458132788478	4.9380269268827	0.0	0.0
ACBD3	4.7002718146448	5.1394787983698	0.0	4.8615235143564	0.0	4.6433990580828	5.1806721900248	4.9490903706555	4.88313893006239	4.6411588817648	4.8283137134963	5.0339957787558	4.921699956878	0.0	5.0929731579738	5.1961474019718	5.0427288792758	4.9117920802698	4.3093475166758	0.0	4.89597622144691	4.9953680646678	4.6785879081738	0.0	5.2240699072458
ACBD5	4.7475897390108	4.7911443329637	4.0462329493308005	4.9990499150728	4.8462419362698	4.7338969702378	5.0321716364388	4.9429697323137	0.0	4.4391410678788	5.1129143068688	5.3665052367998	5.6097419861328	5.0414996307048	4.7858802238828	4.888524498351667	5.2999355591388	4.9521314944986	5.2783847322778	4.5181973125628	5.1084140730018	4.9442678599396	0.0	4.5618155344688	5.0802969076568
ACBD6	0.0	4.8127730948325	5.0141505086288	5.2173016831058	5.0290237195538	5.0897051655608	4.9913218625908	4.6741262915938	4.6056068097248	0.0	5.1503294923578	4.6634212804138	5.5358495989448	0.0	4.7614136327918	5.0844264641308	0.0	0.0	4.8708464099325	5.1827458303258	4.8686182797082	5.0056043227728	5.2174227325508	0.0	4.4344459336348
ACBD7	5.7357334293208	4.7736733632838	5.0831846941748005	6.1263206428868004	4.6456392563538	5.0737260136958		4.7669003418318	4.2518365313508	4.2035159789338	3.6477893488468	0.0	3.3910097261568	5.6959895952308	3.0944922629068	4.8726692738278	4.5140926653918	4.9346779072656	6.3130100780067995	0.0	4.7411873236598	4.6331017624508	6.1916971332868	4.9581499148746	5.1012089790848
ACE	4.8404075360901	5.2242277684488	5.7083892817558	4.8616721540573	0.0	5.5519181425568	4.5676178108028	5.2776010371738	5.0920528260288	4.0697642347128005	4.6107277626638	0.0	4.88013176655956	5.4318397711338005	4.9784661090345	0.0	4.4506986639748	4.5754485905968	0.0	5.6435300979918	4.5188343764058	6.1146223368068	4.8370249639716	4.7658061467508	4.6703775301728
ACIN1	5.1508439886658	4.8661791691437	4.9622226226789	4.8645761501037	4.7190487926798	4.5667373385058	4.7762862087208	4.7503059676948	4.9209588585646	4.8257237160584	5.1689733101358	4.8532278320641	5.0949212075638	0.0	4.8117513030263	4.953174244891	5.0364194717908	4.8302749324626	5.2309793854618	5.0043616699568	4.8197161753014	4.7656141843148	5.3248339824078	4.7749243556728	4.9188353672227
ACLY	5.3348588792438	4.9013076922293	5.3935976284698	0.0	5.1658032654298	5.2194887380468	5.3359387522398	4.4153056542618	4.7979390639086	4.7259931873768	0.0	5.1535389520718	4.9862922534935	4.6974918674808	0.0	5.1641354838748	5.0206961003348	4.9444373975708	0.0	5.0580410757518	4.7222732779248	4.7814051210858	4.7737466256798005	5.1688729899408	4.7490592780788
ACO1	5.0171991263108	5.1513905351978	5.1129814024648	4.5451611041918	5.0284167065518	4.6009411355738	4.6872304043338	4.5495250611118	4.7134208407118	5.2205358608118	4.5472085971078	4.7817844801418	4.7169803391998	0.0	4.6514026235458	4.9026721738144	4.9103341534586	4.8688429228518	4.6664972727858	5.2966348251008	4.6816144991448	4.7372873092408	4.7380092576968	5.2315931309788	6.1195228817368
ACO2	4.7909926133064005	5.4174207262848	0.0	0.0	5.2184194980718	4.2995413675198	5.0811300347788	5.4445631478618	4.5681097489318	4.8754298468522	4.5882168197768	5.1980326579438	0.0	0.0	0.0	4.9959342962868	5.0497707340888	0.0	4.2693098601538	5.0260553015048	5.3749861110378	4.7298245564868004	4.2716003938998	5.4321266631898	5.2152690342248
ACOT11	4.8718333658724005	4.6293599166918		0.0	4.4118727246418	5.0325920254848	5.0352369721308	0.0	4.8237275155114	5.1487511574628	5.2823004518308		4.2475956010748	5.1768423031648	4.2273468733218		4.9959002414658	4.9379445754052	3.3764541996968003		5.0311041097308	4.5988918696068	4.9758183029146	4.8473478739389	5.3001430480898
ACOT13	4.7890901090548	5.0858550269718	0.0	4.5955060854238	4.6166056627678	4.5785624300428	4.9450725930712	5.5335186794818	4.3177899718608	5.0246084170028	0.0	4.8004747592971	0.0	4.6472742000768	4.9130380359794	4.6653536906058	5.3747974465388	4.6484351514568	5.0341497857238	4.4708832568448	5.3486212286058	5.0708907503038	5.4666125542078	4.9747388357873	4.9560642341246
ACOT7	0.0	0.0	0.0	4.2796337959728	5.3677781281468	5.4941153786288	4.6081897470158	4.9810824140905	4.5155011680188	4.5850086478218	5.3128851164628	4.8183007335458	5.1237353095528	0.0	4.5044851522098	4.4939387625248	4.5821201176308	5.2655165569928	5.3189396866888	4.5822118942758	4.9046729248719	4.4566837325368	5.3535851479888	0.0	4.9282985840294
ACOT8	4.9639566778384	4.8032923263887	4.7042036756578	4.5513442565978	4.8589973809043	5.0248975319018	0.0	4.9464576828495	4.80618007876		5.5820225435658	4.9204037193449	5.8580061608968	4.6219172677578		4.8724496306186	5.4063173846708	0.0	5.6588777187088	4.9709679094656	0.0	4.8149007416226	0.0	0.0	4.6801106824478005
ACOT9	4.5620352350508	5.0645008283648	0.0	0.0	5.1431953588648	5.9852298712168	4.8413544570895	5.6335711013318	0.0	4.7474976533148	4.5990155144218	4.7363821862528	4.8626392636346	0.0	5.0673835036828	4.88291665512114	5.0168877908158	5.1389056065878	5.2005069812008	4.9699404082869	5.2872613561438	4.9285212674577	4.890449032316188	0.0	4.7885723950148
ACOX1	4.5695735562338005	4.6046107959028	5.2059256363108	5.0091975011298	4.8631478495496	5.7188606735778	4.8715869048014	0.0	5.1086454577218	4.4954950640668	4.7828086390878	5.3078752346118	4.8209359511956	4.7874615373628	4.9094884069462	0.0	5.0123327775618	5.1556914039718	4.8122085001346	5.0846651808088	4.4569571352698	4.9000764566487	4.9820768126163	4.8076664461459	4.9838223116308
ACOX3	4.6530943647358	0.0	4.5713391636878	0.0	5.0319098558788	4.3011585074858	4.9500832286468	5.1905378840698	0.0	4.6073879853478	0.0	4.8189379806152	5.4557874482998	4.6927053468968	5.3633781602408	4.3339863360018	0.0	0.0	5.0136387425088	5.1372953540268	5.0171946295388	0.0	4.2406913743288	4.8346579791383	4.2911011365378
