Gene_ID	0	1	2	3	4	5	6	7	8	9
ABCD4	0.08338963833962956	0.17031626058319566	0.18400193787710328	0.27668535809921385	0.16803487865221728	0.3456961604396127	0.07527626913380424	0.12722385905262262		0.3559348420832811
ABCE1	0.19451159766617973	0.2359890068281131	0.1309336321958963	0.2569401765849473	0.19282554022011555	0.16081901785712388	0.2244690631819108	0.2169091995620234	0.1290559805564016	0.1302296348777186
ABCF1	0.20462894782523555	0.2314283565096743	0.10356457818661444	0.19493497303911436	0.1935260138197664	0.18069776606481106	0.19981543112331865	0.17271708473629965	0.16725664003517168	0.25897981189420266
ABCF2	0.13393801615430906	0.2260844375568328	0.20310687866831412	0.17206016675514282	0.19619437603346992	0.2068684930180988	0.20984909490456613	0.2323323103039635	0.1830933881512466	0.11358945883108168
ABCF3	0.16739003542336345	0.1105191437573471	0.14000328406589194	0.15128382074521773	0.15059558313190172	0.1416990671522777	0.15173905027436332	0.1321142793418246	0.11640672882828465	0.1869890818936558
ABHD10	0.12787746578281967	0.04023922045723309	0.17861718345235925	0.19754769268892655	0.21741352898869132	0.1723624279167862	0.1902683191511089	0.22970170048854735	0.1423429111921805	0.1869087560829584
ABHD11	0.22022521434644615	0.16430787728333776	0.17199195116966542	0.15874402334888527	0.20030394285541345	0.19020302704578065	0.19420388173190592	0.174536279601556	0.09087405985647097	0.20108241817800607
ABHD12	0.14439099688617987	0.13694638922680194	0.17444611032783286	0.10302443468023252	0.17260165636954086	0.19478319865670812	0.13296828746866932	0.21372675684194875	0.2649868746636472	0.23429280529864066
ABHD14B	0.18713805879418835	0.2352120676603633	0.2626179869047169	0.22758442246328986	0.3190002610455382	0.2279896485375611	0.2209188990240777	0.2173080105820389	0.19120491480369764	0.2938030487328537
ABHD16A	0.1931852612356152	0.15540125741264627	0.1820425959492684	0.13030751823526893	0.20099581801115612	0.1670670333809628	0.2393179713639457	0.16284533785270644	0.22280304961036546	0.14511067826310764
ABHD5	0.2999311163017871	0.1532503224376358	0.11779287177804293		0.16310472530768205	0.20244198670242686	0.11779287177804293		0.41586060504107103	0.4282963211204069
ABI1	0.23637449970451804	0.11237857479735236	0.15375438656910242	0.10971438458885306	0.13363697849689726	0.13571521403702053	0.17514187673343085	0.0790231524304604	0.1040119243425578	0.1632070274097184
ABI2	0.16069741943975133	0.13500228022918884	0.2353178504912324	0.17795955061070087	0.2205945550029073	0.21160451571598146	0.23306741017494326	0.2342836420450252	0.18536521268808245	0.17915270131299996
ABI3	0.18158386379157385	0.13969043965157388	0.16673033632195294	0.1244505289826774	0.13306968481822293	0.13553507048301788	0.07889237295659893	0.16109916725937062	0.1056158756273796	0.1873465324520179
ABI3BP	0.1724585968850485	0.14912252210310914	0.1718644124586838	0.1451701592416174	0.137718635951578	0.15031533729526908	0.1766173755299614	0.1536894439816341	0.16323763307759645	0.19368245406430865
ABLIM1	0.18120848910529452	0.21763801911966285	0.1513550101187775	0.11127314399992053	0.12247953555204552	0.19595845233027093	0.23725105078928785	0.148051212937668	0.14243149208843506	0.1873259098703113
ABR	0.1579680147622099	0.20146782965038867	0.20864574825825344	0.13551081028376966	0.16820133070585264	0.13795361003879208	0.11049378055447392	0.21673646284200068	0.14366844114940766	0.1104585805285872
ABRACL	0.1718274431132685	0.142418215967127	0.11658187941613515	0.13859280031316018	0.10112006543621904	0.13140429845278997	0.1292540571111603	0.104579977092358	0.2124289549334933	0.20621798883299086
ABRAXAS1	0.2339961131700973	0.104632554424002	0.1453504017210537	0.17522356831458433	0.17107651281178046	0.16790535068402335	0.20648274787982035	0.12439343098403124	0.12233036432984412	0.20436126463552232
ABRAXAS2	0.1769394639462142	0.0861537784633958	0.14984239583039516	0.1463439433573006	0.15548133276853787	0.17170598206909127	0.1796348414488506	0.1105346972869416	0.13614592636774894	0.25671920033734874
ABT1	0.2383921507582776	0.10245812271132346	0.033851729708633815	0.13099848094528074	0.1646616962474522	0.13425776106249734	0.12152214581533825	0.1308840905632068	0.12306803197874745	0.1323866413700136
ACAA1	0.2355529822964065	0.12915293112659368	0.19769103833891688	0.16515989948313906	0.11216244776224904	0.11321823404632933	0.1712956880620857	0.15559826012566147	0.12469537724899585	0.15581158547427865
ACAA2	0.21647864671461206	0.1756071512418163	0.130467717178266	0.15271770431551493	0.20431896514532552	0.12022205674709555	0.20045829221762693	0.22341562095388226	0.21320167484589525	0.218379374350374
ACACA	0.16344793319063616	0.10889294316227843	0.1744758837515759	0.09645447725601383	0.19907122982296446	0.17332175286757018	0.1367286031180846	0.1043842877602374	0.12337689674157723	0.14327945066624034
ACAD10	0.1327521079737916	0.181649083612608	0.10650581566041918	0.19272775145900692	0.2523512051898276	0.05378523741887542	0.1726183047990869	0.11929256080791124	0.20704731774528076	0.16426895836724714
ACAD8	0.17467358752039952	0.14919330659262706	0.12844420403161638	0.2837975216574371	0.2160416916260083	0.150592647491132	0.2291244990638712	0.2468666206093173	0.23437298146000896	0.15355375882154684
ACAD9	0.29035491365061017	0.2144130001060374	0.2401821446820422	0.19018649055954054	0.22565156137191414	0.188546380765239	0.28454915837743	0.1831278469794867	0.17563350401501313	0.21511466430922
ACADM	0.20905037267215584	0.16999212544429926	0.20586701598767249	0.04948127797716705	0.11449790950729075	0.3005497046701287	0.15287722504663434	0.21850925853661915	0.12838177070654913	0.1297494099347048
ACADS	0.2885563067919493	0.15525019920693375	0.21010836402803426	0.2389481417681757	0.1965293145746977	0.25193555419812586	0.2158195460223109	0.12399622507953778	0.15069565541137425	0.22531625903207375
ACADSB	0.17490341747368973	0.15458727483353227	0.14623514917782235	0.18661269504574501	0.17290781748068754	0.15451553211157035	0.07631786530447515	0.12871176809892032	0.19859485482052447	0.14870205884738227
ACADVL	0.2224788521011164	0.10472361893368046	0.19177272752241226	0.14937604277169286	0.13712690494328253	0.16516790161246134	0.178687652626613	0.15083871473262886	0.25938937439635684	0.20813569724478326
ACAP2	0.2447978164405095	0.24217027859729998	0.15873369856276676	0.21533384670346525	0.2556488082118463	0.13309001417522254	0.2521307907326916	0.08351652514292357	0.17187252494490793	0.13877704384654851
ACAT1	0.13183065693074147	0.15674626710714976	0.16314393662363305	0.16780707667887793	0.1823109833381834	0.20684876700985766	0.1476532015214792	0.2560283818511477	0.20887494575695675	0.14426989527370024
ACAT2	0.09165647614917848	0.20188339873332412	0.25421662038218823	0.0837066041842728	0.1154777003828878	0.2090296126084716	0.19413694605809345	0.18366630505196144	0.2136733499986473	0.1701623011947895
ACBD3	0.11091996031898103	0.14930088114671172	0.13119237312867293	0.17032163299616246	0.10812729312160277	0.12501841842221215	0.11691980601033923	0.11001094315352848	0.15063086907189532	0.15449792286012815
ACBD5	0.23984030181347546	0.09799871667911056	0.20136617950913632	0.0855775980632193	0.08130786902249862	0.22958858124863785	0.14560210819078104	0.1486343449351661	0.15215215414854966	0.16907386649668704
ACBD6	0.10018435661613627	0.07712153710764134	0.12628774497711834	0.11896564032469012	0.11569761802169945	0.10798286856366048	0.12771177206013087	0.08976065707378827	0.09798182966431343	0.10182684208884564
ACBD7	0.0910956046829982	0.15361205168791595	0.15147324574442805	0.17462384576977188	0.12713568926209526	0.12565086936459324	0.21242775220851548	0.16640542158824376	0.2471137303855291	0.15211647058364786
ACE	0.16641121644651805	0.2262085394220273	0.24391241362064145	0.15948033036601855	0.22017911432934947	0.2655613247760765	0.19194843064481454	0.11372531456870386	0.1705367618109262	0.1943640686615276
ACIN1	0.16813953840091925	0.1212186972709448	0.1989390411525164	0.12757967793248734	0.13836911881732575	0.15593414627995147	0.2212410312929976	0.15125461835441792	0.10573232036683172	0.21505793026369024
ACLY	0.2529725328153123	0.2014892112759334	0.25176253885739397	0.226068472713442	0.2511987523299876	0.224620877952142	0.18204852174116848	0.1961060786276503	0.2464509879725721	0.16022294608391746
ACO1	0.12684042763443593	0.12971331623899335	0.167467636268427	0.14248070243847927	0.13485060931114046	0.1751810665695403	0.13621939386255316	0.19703036608268654	0.1250668010149837	0.09810694955887893
ACO2	0.21155537981304445	0.21349891286777356	0.20579700449354968	0.01364811306790875	0.1580293368314984	0.12442621910870735	0.19502022656019424	0.13936755845858526	0.2531609677733969	0.2560776705798559
ACOT11	0.13356560456961453	0.21675531444128399	0.11851255626602708	0.09453448080809623	0.08970494504250222	0.17688887752716514	0.1657418937430485	0.2101228639434928	0.21079209848049013	0.4126314195070859
ACOT13	0.2435559496872541	0.2775714185625913	0.15316921538712555	0.07891440806301743	0.1390622204371597	0.19891357430465853	0.09504540986469456	0.2665853518069845	0.2821785756337242	0.20690870128903696
ACOT7	0.17931158244073034	0.2029391271535369	0.15558995705515166	0.2339207043748677	0.17196611449037674	0.16533676576219916	0.19467611534361545	0.19578983434733527	0.21003989052302446	0.18626157732971693
ACOT8	0.15728765024080898	0.11003892876403704	0.18272284712231115	0.1334760217049196	0.0832001356482671	0.09602628463491017	0.1457161555681652	0.09327337991460774	0.06647344225649279	0.112544761464563
ACOT9	0.1392307472810082	0.17505078117376233	0.06328337810843884	0.12267220561984192	0.136665005766428	0.10916002426676218	0.1259413349799038	0.15206256491756134	0.054450081060798884	0.22296147680754996
ACOX1	0.15587748764168324	0.20508762243251416	0.18984821903868634	0.2728235575570684	0.1473909167870368	0.16756774284115722	0.2017310284645098	0.21626854085512595	0.19601259319063916	0.10987820596283934
ACOX3	0.21232049768146655	0.14995093844829208	0.1957277929374112	0.15302725908873102	0.2253649667357829	0.19330118973160235	0.15819588099669873	0.1695542093328316	0.17436557598853528	0.22452461319402248
ACP1	0.2626412221082061	0.24916180645441635	0.17030673960279225	0.20241100890506292	0.19812915581562934	0.3201621938692669	0.17820490044239495	0.12008819403886478	0.1367232218942648	0.2394302505875577
ACP2	0.2842743125768122	0.1143693769705063	0.07632548869273635	0.034481380624852405	0.1150702261680532	0.14454814219049328	0.09163438135090336	0.09110131659253336	0.09810200962300213	0.12244572841082033
ACP5	0.19688504787767808	0.04511122230299836	0.18295204813016253	0.09115665122578112	0.10204251064566144	0.0920135369087839	0.11279287239332696	0.11851792556644918	0.07626042163780833	0.168084385831474
ACP6	0.12950238946892914	0.1476433411885025	0.20946385675397053	0.11822682412268648	0.18461783788903652	0.3010226468607681	0.2004952052353356	0.14160679529628448	0.13908239994864355	0.15303067215691354
ACPP	0.11558705000868452	0.10207997974159187	0.14763325881909894	0.10863917866069378	0.10624104292196423	0.13096681368888508	0.1906351123638856	0.15476797191814015	0.16964858378771416	0.20483494400404853
ACSF2	0.0873018320157945	0.1977179868444549	0.20236058637281398	0.2420498318191218	0.09965677477063964	0.16190071202959505	0.16535098382338032	0.13640056337698014	0.1893127698896775	0.1955409467697208
ACSF3	0.21270500905679887	0.1183742633347524	0.08387577352250243	0.14436289809091524	0.1007966589806575	0.14657423837323413	0.14108387721883253	0.20210807385997384	0.156899532714991	0.16079453446756647
ACSL1	0.11334286809767133	0.2567120551330506	0.15512617382391095	0.11057829661226916	0.09203916863208117	0.18613253160383514	0.16656775530173476	0.19889683923170468	0.1335856503624821	0.25722953634926216
ACSL3	0.12944019927775074	0.13283575111653034	0.23167577445291065	0.1418755430391725	0.07015640162653257	0.15697967719961575	0.15475097153492154	0.09960951806653516	0.2227614840316384	0.13532855134586744
ACSL4	0.15240828223833544	0.12936020010286464	0.06359467908114506	0.2417314059544192	0.23376971957899606	0.05351944774881704	0.18672842565683784	0.17855753622437545	0.2258707351189172	0.1865107298565949
ACSL5	0.17939139421249933	0.1751376457543421	0.1693391116337737	0.13065352169352562	0.17892705416643162	0.1816307344042689	0.20041838624321826	0.19384908487654887	0.202068797793592	0.129484642047749
ACSM3	0.11941575135244288	0.08851782012775578	0.17552396344512444	0.16403343843157833	0.15936208355319345	0.15052524624192354	0.161726998697241	0.09790209245759776	0.21967387500643476	0.17378985201834873
ACSS1	0.2320904151636975	0.2568379902417713	0.2233996544277115	0.2474102488599301	0.2275687978042215	0.2613387598278801	0.2312648653299147	0.24565693663619806	0.12867304760965725	0.17347034411118895
ACSS2	0.2301934850050601	0.19805562201876856	0.2907306539740815	0.233242450552048	0.20531087011670252	0.2081934190503332	0.19089005502306194	0.21989253271961745	0.1938712269504554	0.16651215808771175
ACSS3	0.22030535586703706	0.099310543005975	0.15520152127158654	0.2157628708420677	0.1751712631488707	0.2339689726240644	0.17308939450305794	0.2632462744453947	0.17815748790113825	0.13314546535167554
ACTA1	0.08405649216402783	0.17252798387465912	0.1108575132693326	0.09525044675861928	0.13547217238808246	0.10913715919714492	0.14156850901626675	0.12785701588130322	0.17354660077892706	0.11359260740258904
ACTBL2	0.0303502586498268	0.1728207239919312	0.09579848704462003	0.09279021912115766	0.13269162498188805	0.10168170420889593	0.0784741304668929	0.07843268038381021	0.2123536254561596	0.1370505134765161
ACTG1	0.22441776479633507	0.13822786835074807	0.2278004104494584	0.15510069173797086	0.09490701904371528	0.19339917595154826	0.11604209285267665	0.1411290699416662	0.1292370550770757	0.08476297618900408
ACTL6A	0.15268039829447466	0.09350771060612288	0.23515814773990756	0.18573370885897567	0.12870840672744074	0.20601584403500064	0.12673685539031382	0.15454362411848752	0.11045716950422924	0.1399562044843511
ACTL8	0.08682214017037489	0.15205081660197695	0.18124245006665834	0.08735207039531966	0.05448674745015106	0.181702833148107	0.11147467136755636	0.12042608248170347	0.3261578179453	0.15540560224007322
ACTN1	0.2315586292784121	0.2649960109585772	0.2275312173516157	0.18894009850091295	0.3358764167845544	0.2148053693854077	0.21797999646056615	0.1521626772841265	0.2898070806072217	0.21831384729501171
ACTN4	0.11336802924849107	0.08966982273151665	0.11489985347288133	0.10108225123652527	0.11777521282459576	0.11389173547981064	0.22475820117179485	0.0846841380756418	0.2387420712407347	0.1829745324065353
ACTR10	0.2453396389154548	0.09426818761086876	0.25125763959189285	0.10451403789356448	0.21637401179235702	0.09024664997740324	0.08927308271194412	0.10604045053560593	0.183754391349374	0.06369080846843764
ACTR1A	0.14835398893848598	0.14059776050249256	0.14373817430788066	0.1741777457886418	0.19574860088570104	0.19519331152898164	0.20222293801223784	0.2511968146246783	0.1480683416925737	0.23680874944142075
ACTR1B	0.1132651387767954	0.13976729067701235	0.19760821535480014	0.19531463362787294	0.15393193945821584	0.23456704669627246	0.162150435621067	0.11153551613864968	0.09011656598999256	0.10962526180517597
ACTR2	0.233670209655892	0.17350380277174632	0.2415507271152929	0.23258698633167396	0.2315994788259169	0.14521245057404442	0.2589713156621466	0.24601750578952494	0.1518305480841126	0.18535578369646916
ACTR3	0.1809214306176543	0.19353367458791354	0.18300185350045514	0.22132185205572236	0.2584558633665137	0.2520741968040857	0.1614565406339607	0.2422595442680157	0.2283143472344039	0.18958795389125124
ACTR3B	0.16107722207024347	0.23387108234819715	0.1948129462551549	0.2200242277594404	0.20671024973930188	0.14367766243699984	0.14837261206024552	0.17355581689928604	0.18322746854121333	0.1010880195386339
ACTR5	0.0797430113349092	0.11593651985888442	0.1349987045794681	0.2870646947698623	0.1543914597470362	0.2365745236422787	0.1913599404508044	0.12933944849281068	0.053769460352696266	0.16458994271297905
ACTR6	0.21257858051785944	0.2726755761843945	0.2982329699546115	0.22802494069235496	0.1486341583178064	0.1099888160480985	0.09264261644576792	0.20508675382235875	0.09921001731591526	0.29442399284282456
ACTR8	0.24136274304256805	0.15659195750941346	0.17903098503928508	0.1704328116017324	0.1922718638809874	0.13349067398420858	0.17761281729881045	0.15628130352927105	0.27719363042500345	0.17491812418018166
ACY1	0.15804952505957076	0.12171373602532246	0.1883543795529836	0.18870335816320372	0.1467737314664324	0.2624733564094901	0.13724158180808788	0.16624031914143264	0.12767028918972992	0.20309186507285615
ACYP1	0.16425144119239793	0.10816004748570104	0.1477252124545685	0.2158325455719192	0.14908864746656256	0.11154407222268292	0.18754313680522544	0.12639705292720926	0.13711241541422098	0.13888378871493673
ACYP2	0.1975623798324151	0.15067886659611476	0.1458314789145586	0.1648728979936736	0.22332971146768266	0.2373369777459468	0.1448675345214189	0.19612357957182025	0.26084132252128633	0.14944741055419675
ADA	0.1329834124762041	0.1737690077800514	0.16309672122918262	0.13789425143927686	0.16565515335658942	0.2026646688167268	0.18032646193645696	0.2544337508337575	0.2508187918843516	0.1520571996392412
ADA2	0.1302031880020214	0.17256946745145485	0.041345979735784126	0.2685091299860492	0.1585590700554321	0.2389520027202648	0.11277624947175074	0.16123039177739512	0.09233696789540012	0.25367063679936985
ADAL	0.25676289582116146	0.1698783939387925	0.16573957342043505	0.19594535771255167	0.2480489465503525	0.1936154254229456	0.2338827137669441	0.045931609913408986	0.27735871291688863	0.1271224744366558
ADAM10	0.1490915299017125	0.17703254894902407	0.18118967109008008	0.16848841782371404	0.15267649843950415	0.20073241834694808	0.16491904875973454	0.1792349016600931	0.1812857625868239	0.10953769836847332
ADAM15	0.05235326763917876	0.17612058241129055	0.1590242690880574	0.23184277363401015	0.24235015490328776	0.25752387006532684	0.07867007318842176	0.1162532252695648	0.1266851022611151	0.14380160419074214
ADAM17	0.16585665360125576	0.17899529469775266	0.18645631528060874	0.16160883173018173	0.12129590716462448	0.2741159001466431	0.2135020372360817	0.2182579109004341	0.18790416653153805	0.22668766932229426
ADAM9	0.1452749013123023	0.19222617387976645	0.11958300974021872	0.19034154095161326	0.1623629333250667	0.21596143211594088	0.08129499266054115	0.1564450401624602	0.13203338148340185	0.0926227343575048
ADAMTS1	0.15844877121703976	0.18054242250515368	0.11359471722445275	0.09983389213301493	0.09937251217298997	0.1940417809321999	0.07835854212124564	0.07610641484676545	0.08483271006737113	0.10674434306712874
ADAMTS16	0.1055400977148474	0.23107002868024334	0.04609768993206621	0.12283284252162313	0.14986609436969933	0.16260951997367726	0.26114527986756914	0.1981425276378717	0.40259138522789983	0.10370115992778614
ADAMTSL1	0.06766392132422154	0.19895418371020465	0.22593297169593135	0.2378579011083301	0.18906962146450176	0.3141547827031725	0.15405248916519426	0.18344141560629645	0.1517446654849443	0.06784457204733607
ADAP1	0.1811091808615484	0.13609074778305558	0.19954529073483726	0.2749911426467487	0.18109663776645427	0.2144275851387631	0.21124683974508024	0.19263912566730976	0.1935592041078032	0.20805840537433928
ADAR	0.19185292849040506	0.17514245967493827	0.120300149666763	0.15079807695533295	0.17829529821704618	0.13325996324981648	0.3017655035334457	0.17746850916716422	0.13707388435450688	0.14939324827214792
ADARB1	0.10268094548631937	0.06165749388070154	0.17336344300324466	0.0918688800824345	0.11928762496988528	0.12575605100878215	0.09601972791472696	0.09005197699571556	0.13729641385891084	0.09364036244980757
ADCK1	0.338969991263076	0.2762705196054997	0.02262197749962428	0.18723650067197192	0.21274807989958253	0.2232887745763437	0.3367064120428658	0.10716250775291078	0.2887488488275341	0.18763953695947755
ADCK5	0.16352596484301365	0.1360999516744546	0.051435111362037635	0.2296404653563275	0.15053445998740134	0.11440938875155918	0.11073884820299362	0.1416133398396346	0.13180804798617432	0.14923560209540304
ADCY7	0.2988916548842219	0.07565701242885622	0.030291533644709736	0.249773641437304	0.13096357261378155	0.06793548382390961	0.16780458683604846	0.12123184455886996	0.13717129250934915	0.2313562275191608
ADD1	0.27696284044560376	0.18559074007067167	0.14754745799723412	0.19926271315865732	0.17208126746547844	0.17639761217097932	0.237402742276237	0.2500911418755357	0.16594074588381538	0.2841271930919335
ADD2	0.15879966095698808	0.12430349793277315	0.2657005544206488	0.2188357217817156	0.2308943050690657	0.13038827239694356	0.14988254746190113	0.16891218465964025	0.1875128122360964	0.19769081314350226
ADD3	0.1766946528627015	0.1640163744083972	0.1965323632910628	0.2139479270558772	0.10242508742348848	0.22630850338308905	0.1606476826253414	0.15440670961746542	0.22156585023650527	0.18811165276128305
ADGRE5	0.17753003076079155	0.2306836092497101	0.1806830695568644	0.15729375931354928	0.18998709168380865	0.2605626547102079	0.13935361114094094	0.11465977827019624	0.11908308652286052	0.18775007797235646
ADGRG1	0.018552148609616625	0.12067394398090787	0.2167255596439676	0.17847473481369225	0.12650712227166355	0.13186532482383273	0.1326884101773959	0.13394423112555595	0.18949797212867048	0.15494559766857874
ADGRG2	0.0777313794915154	0.14709518255562604	0.09353849089064546	0.09949359303912904	0.10748728157560973	0.15962869764506715	0.17948955010365025	0.15161262888894758	0.25010164919785016	0.10892638483174938
ADGRL2	0.20907809309974265	0.2745476653918999	0.247333509001412	0.2126503998378638	0.21448763901865894	0.1911479731224672	0.12320978323436095	0.15952025259321104	0.27920825033414365	0.2381567652368377
ADH1B	0.20866133213020216	0.2482976377209233	0.18416587463587555	0.21217085677957104	0.2779337067496052	0.261748101898916	0.19706706007048136	0.17944099001776131	0.2620202032976978	0.2866274960877219
ADH5	0.1934225090197285	0.13436045949321046	0.12993716366352334	0.11254006866747393	0.1219999217780012	0.15284065621894366	0.1688049445010022	0.12003045222912598	0.1378513481077654	0.2447711058976573
ADI1	0.19091458174386866	0.17507972364549512	0.2189416051998964	0.22197784081644795	0.15874176714475075	0.19983294370226795	0.13123068872608742	0.20079342361226735	0.1644642039436016	0.17028953103724506
ADIRF	0.09644752272067456	0.19612922531155524	0.1982187060197713	0.11437793002269706	0.2358667406194438	0.2423997816297611	0.23965326848856264	0.2154002703460443	0.1248333591451402	0.24891830934835135
ADK	0.09942866242837073	0.12348383917006145	0.1288586941599066	0.11598595173465565	0.21880840816657876	0.17528450528736034	0.116663642401411	0.20163014221342127	0.1783789657078198	0.0942614308712456
ADNP	0.175695987436287	0.23528901905947205	0.20996662959256235	0.15921102046595914	0.2631943340905989	0.21417658640039847	0.2083816942603188	0.2343154409993287	0.2753142288577355	0.22803046458580176
ADO	0.1652933548690524	0.12985902099782598	0.13511629956923385	0.12898135825891702	0.09148361083443077	0.14600851632964404	0.06208711700686464	0.2378797994298381	0.17663461863340266	0.20294168007854785
ADPGK	0.21717316323788488	0.17651926389091685	0.12802386214171765	0.12485553164727242	0.11937708241309646	0.13513048432036662	0.13217902090232658	0.14772735120656075	0.12028816555427012	0.1679049865601847
ADPRH	0.14051913146945694	0.1320154588905061	0.108708304917603	0.12991965342879014	0.1700895467914783	0.11304164750427467	0.11776190459292625	0.09871653267037997	0.20412539999968904	0.1705132314907793
ADPRHL2	0.1836760894758638	0.13611682518493382	0.12105611896634848	0.13595855854515512	0.17335695464770098	0.2117839286140268	0.3016116602230651	0.13809887583289748	0.19464023522723897	0.18276821262020385
ADRM1	0.12826644475761942	0.20952402994004696	0.23156714823249056	0.222345977777635	0.1834999143574552	0.2178316462356957	0.19799418421805276	0.2526319547501549	0.16420234204218634	0.2086229780272853
ADSL	0.2181849936496891	0.14514651165089498	0.16540700321243734	0.2200538963150652	0.20814340947976145	0.17204829309306682	0.20349959100707188	0.16866275998790264	0.15144872659526587	0.17538651605107447
ADSS	0.2376090169953528	0.20857264044986096	0.21591775278237296	0.14955212266535026	0.2358209414058772	0.1598197038543036	0.23311900788019665	0.2072789244086792	0.17198260954652128	0.14840015900192569
ADSSL1	0.20560324804347666	0.20273816802096428	0.18818771880020616	0.2236278207564644	0.2485972936090817	0.21426274839181644	0.18453055205348529	0.32303021940787924	0.18553797868348204	0.29009753366068314
